jpg_id,coordinates,monkey_name,body_part
5594,"(0.0, 0.156546, 0.786957, 1.0)",49Y,Body
5594,"(0.408696, 0.6196619999999999, 0.595652, 1.0)",120K,Body
5595,"(0.356522, 0.133717, 0.682609, 0.5609569999999999)",49Y,Face
5595,"(0.445652, 0.593571, 0.5804349999999999, 0.887095)",120K,Face
5595,"(0.443478, 0.583787, 0.5847829999999999, 1.0)",120K,Body
5595,"(0.0, 0.136978, 0.819565, 1.0)",49Y,Body
5596,"(0.46087000000000006, 0.613139, 0.595652, 0.883834)",120K,Face
5596,"(0.0, 0.101103, 0.819565, 1.0)",49Y,Body
5596,"(0.341304, 0.09458000000000001, 0.671739, 0.547912)",49Y,Face
5596,"(0.43260899999999997, 0.616401, 0.595652, 1.0)",120K,Body
5597,"(0.291304, 0.047813999999999995, 0.923913, 0.528853)",35Y,Face
5597,"(0.039130000000000005, 0.046364999999999996, 1.0, 1.0)",35Y,Body
5597,"(0.0, 0.5911569999999999, 0.395652, 0.8765919999999999)",126K,Face
5597,"(0.0, 0.588259, 0.7391300000000001, 1.0)",126K,Body
5598,"(0.052174, 0.033325, 1.0, 1.0)",35Y,Body
5598,"(0.428261, 0.037672, 1.0, 0.49263000000000007)",35Y,Face
5598,"(0.0, 0.59985, 0.43043499999999996, 0.8852859999999999)",126K,Face
5598,"(0.0, 0.588259, 0.7978259999999999, 1.0)",126K,Body
5599,"(0.369565, 0.0, 0.68913, 0.32287699999999997)",35Y,Face
5599,"(0.0, 0.0, 0.823913, 1.0)",35Y,Body
5599,"(0.223913, 0.508775, 0.404348, 0.818606)",126K,Face
5599,"(0.171739, 0.48594499999999996, 0.480435, 1.0)",126K,Body
5600,"(0.297826, 0.097841, 0.5, 0.45659299999999997)",35Y,Face
5600,"(0.27608699999999997, 0.417456, 0.421739, 0.603355)",126K,Face
5600,"(0.271739, 0.39788799999999996, 0.565217, 0.834913)",126K,Body
5600,"(0.217391, 0.078273, 0.7108700000000001, 1.0)",35Y,Body
5601,"(0.280435, 0.430502, 0.578261, 1.0)",126K,Body
5601,"(0.28695699999999996, 0.430502, 0.436957, 0.635969)",126K,Face
5601,"(0.336957, 0.039137, 0.53913, 0.41093399999999997)",35Y,Face
5601,"(0.241304, 0.042398, 0.7282609999999999, 1.0)",35Y,Body
5602,"(0.291304, 0.384843, 0.454348, 0.59031)",126K,Face
5602,"(0.28913, 0.39136499999999996, 0.571739, 1.0)",126K,Body
5602,"(0.363043, 0.0, 0.5478259999999999, 0.326138)",35Y,Face
5602,"(0.258696, 0.0, 0.713043, 1.0)",35Y,Body
5603,"(0.36739099999999997, 0.16633, 0.563043, 0.45659299999999997)",48Z,Face
5603,"(0.197826, 0.101103, 0.673913, 0.896879)",48Z,Body
5604,"(0.376087, 0.097841, 0.569565, 0.40441099999999996)",48Z,Face
5604,"(0.182609, 0.091319, 0.7108700000000001, 0.896879)",48Z,Body
5605,"(0.33913000000000004, 0.081534, 0.545652, 0.39136499999999996)",48Z,Face
5605,"(0.17391299999999998, 0.075012, 0.6217389999999999, 0.909925)",48Z,Body
5606,"(0.343478, 0.065228, 0.5478259999999999, 0.371797)",48Z,Face
5606,"(0.178261, 0.045659, 0.676087, 0.8740500000000001)",48Z,Body
5607,"(0.156522, 0.130455, 0.643478, 0.909925)",48Z,Body
5607,"(0.421739, 0.140239, 0.617391, 0.44028599999999996)",48Z,Face
5608,"(0.05, 0.0, 0.776087, 0.906663)",48Z,Body
5608,"(0.578261, 0.0, 0.76087, 0.300047)",48Z,Face
5609,"(0.41739099999999996, 0.110887, 0.65, 0.5120359999999999)",48Z,Face
5609,"(0.071739, 0.055443, 0.741304, 1.0)",48Z,Body
5610,"(0.426087, 0.130455, 0.6543479999999999, 0.528343)",48Z,Face
5610,"(0.08043499999999999, 0.088057, 0.734783, 1.0)",48Z,Body
5611,"(0.09347799999999999, 0.101103, 0.743478, 1.0)",48Z,Body
5611,"(0.43043499999999996, 0.130455, 0.678261, 0.5120359999999999)",48Z,Face
5612,"(0.363043, 0.075012, 0.771739, 0.724026)",114J,Face
5612,"(0.0, 0.068489, 0.7695649999999999, 1.0)",114J,Body
5613,"(0.37826099999999996, 0.029352, 0.7630429999999999, 0.6783669999999999)",114J,Face
5613,"(0.0, 0.032614, 0.784783, 1.0)",114J,Body
5614,"(0.456522, 0.140239, 0.708696, 0.603355)",G942,Face
5614,"(0.28913, 0.0, 0.7956519999999999, 1.0)",G942,Body
5615,"(0.302174, 0.022830000000000003, 0.917391, 1.0)",G942,Body
5615,"(0.6391300000000001, 0.153285, 0.915217, 0.6653209999999999)",G942,Face
5616,"(0.36739099999999997, 0.097841, 0.9391300000000001, 0.936016)",35Y,Body
5616,"(0.332609, 0.577264, 0.526087, 0.841436)",126K,Face
5616,"(0.376087, 0.110887, 0.6391300000000001, 0.600094)",35Y,Face
5617,"(0.302174, 0.6914119999999999, 0.506522, 0.9490609999999999)",126K,Face
5617,"(0.18043499999999998, 0.6392300000000001, 0.513043, 0.958845)",126K,Body
5617,"(0.321739, 0.208728, 0.604348, 0.6392300000000001)",35Y,Face
5617,"(0.321739, 0.18589899999999998, 0.886957, 1.0)",35Y,Body
5618,"(0.069565, 0.0, 0.454348, 1.0)",126K,Body
5618,"(0.428261, 0.0, 0.706522, 0.5152979999999999)",35Y,Face
5618,"(0.391304, 0.0, 0.923913, 1.0)",35Y,Body
5618,"(0.21956499999999998, 0.022830000000000003, 0.454348, 0.34570599999999996)",126K,Face
5619,"(0.391304, 0.026091, 0.926087, 1.0)",35Y,Body
5619,"(0.467391, 0.035875, 0.804348, 0.551173)",35Y,Face
5619,"(0.21087000000000003, 0.042398, 0.454348, 0.35549000000000003)",126K,Face
5619,"(0.065217, 0.042398, 0.463043, 1.0)",126K,Body
5620,"(0.202174, 0.0, 0.454348, 0.30983099999999997)",126K,Face
5620,"(0.45217399999999996, 0.0, 0.819565, 0.49246799999999996)",35Y,Face
5620,"(0.323913, 0.0, 0.9130429999999999, 1.0)",35Y,Body
5620,"(0.032609, 0.0, 0.454348, 1.0)",126K,Body
5621,"(0.697826, 0.0, 0.9760869999999999, 0.267433)",Unknown1,Body
5621,"(0.223913, 0.019568, 0.83913, 1.0)",35Y,Body
5621,"(0.29347799999999996, 0.026091, 0.578261, 0.466377)",35Y,Face
5621,"(0.30869599999999997, 0.459854, 0.6847829999999999, 1.0)",126K,Body
5621,"(0.46087000000000006, 0.466377, 0.632609, 0.7044579999999999)",126K,Face
5622,"(0.671739, 0.0, 0.930435, 0.251126)",Unknown1,Body
5622,"(0.26304299999999997, 0.019568, 0.5195649999999999, 0.41093399999999997)",35Y,Face
5622,"(0.241304, 0.016307, 0.817391, 1.0)",35Y,Body
5622,"(0.402174, 0.45333199999999996, 0.604348, 0.740333)",126K,Face
5622,"(0.343478, 0.43376299999999995, 0.6217389999999999, 1.0)",126K,Body
5623,"(0.217391, 0.157932, 0.6239129999999999, 0.449163)",48Z,Face
5623,"(0.0, 0.162278, 1.0, 1.0)",48Z,Body
5624,"(0.258696, 0.147789, 0.673913, 0.44626499999999997)",48Z,Face
5624,"(0.0, 0.143442, 1.0, 1.0)",48Z,Body
5625,"(0.234783, 0.14634000000000003, 0.676087, 0.460754)",48Z,Face
5625,"(0.0, 0.140545, 1.0, 1.0)",48Z,Body
5626,"(0.0, 0.15938000000000002, 1.0, 1.0)",48Z,Body
5626,"(0.20652199999999998, 0.162278, 0.6391300000000001, 0.488284)",48Z,Face
5627,"(0.26087000000000005, 0.202848, 0.676087, 0.498426)",48Z,Face
5627,"(0.034783, 0.194154, 1.0, 1.0)",48Z,Body
5628,"(0.467391, 0.0, 1.0, 0.352086)",Unknown1,Body
5628,"(0.32608699999999996, 0.055059, 0.7108700000000001, 0.330352)",48Z,Face
5628,"(0.176087, 0.052161, 1.0, 0.9693229999999999)",48Z,Body
5629,"(0.5, 0.0, 1.0, 0.370922)",Unknown1,Body
5629,"(0.32608699999999996, 0.059405, 0.704348, 0.337597)",48Z,Face
5629,"(0.16739099999999998, 0.056507999999999996, 1.0, 0.9838119999999999)",48Z,Body
5630,"(0.47173899999999996, 0.0, 1.0, 0.363677)",Unknown1,Body
5630,"(0.332609, 0.056507999999999996, 0.708696, 0.32021000000000005)",48Z,Face
5630,"(0.165217, 0.057956999999999995, 1.0, 0.9678739999999999)",48Z,Body
5631,"(0.445652, 0.0, 1.0, 0.427429)",Unknown1,Body
5631,"(0.330435, 0.053610000000000005, 0.6847829999999999, 0.32745399999999997)",48Z,Face
5631,"(0.17391299999999998, 0.049263, 1.0, 0.970772)",48Z,Body
5632,"(0.228261, 0.055443, 0.817391, 1.0)",48Z,Body
5632,"(0.280435, 0.120671, 0.571739, 0.580525)",48Z,Face
5633,"(0.32826099999999997, 0.052182, 0.608696, 0.528343)",48Z,Face
5633,"(0.236957, 0.009784, 0.836957, 1.0)",48Z,Body
5634,"(0.386957, 0.101103, 0.665217, 0.577264)",48Z,Face
5634,"(0.234783, 0.029352, 0.836957, 1.0)",48Z,Body
5635,"(0.43913, 0.048921, 0.717391, 0.551173)",48Z,Face
5635,"(0.25, 0.039137, 0.856522, 1.0)",48Z,Body
5636,"(0.436957, 0.016307, 0.7108700000000001, 0.46311599999999997)",48Z,Face
5636,"(0.23260899999999998, 0.0, 0.863043, 1.0)",48Z,Body
5637,"(0.230435, 0.0, 0.865217, 1.0)",48Z,Body
5637,"(0.434783, 0.0, 0.708696, 0.437025)",48Z,Face
5638,"(0.41087, 0.088057, 0.6934779999999999, 0.577264)",68E,Face
5638,"(0.065217, 0.075012, 0.75, 1.0)",68E,Body
5639,"(0.41956499999999997, 0.097841, 0.7282609999999999, 0.603355)",68E,Face
5639,"(0.084783, 0.088057, 0.778261, 1.0)",68E,Body
5640,"(0.31304299999999996, 0.0, 0.743478, 0.35498399999999997)",49Y,Face
5640,"(0.071739, 0.0, 1.0, 0.954834)",49Y,Body
5640,"(0.334783, 0.515813, 0.669565, 0.7317009999999999)",120K,Face
5640,"(0.21956499999999998, 0.512915, 0.702174, 1.0)",120K,Body
5640,"(0.0, 0.06665, 0.21087000000000003, 1.0)",Unknown1,Body
5641,"(0.191304, 0.565076, 0.632609, 1.0)",120K,Body
5641,"(0.247826, 0.565076, 0.5521739999999999, 0.765026)",120K,Face
5641,"(0.095652, 0.117362, 0.51087, 0.482488)",49Y,Face
5641,"(0.0, 0.11301499999999999, 0.8347829999999999, 1.0)",49Y,Body
5642,"(0.047826, 0.6288279999999999, 0.39782599999999996, 0.831676)",120K,Face
5642,"(0.058696, 0.6288279999999999, 0.543478, 1.0)",120K,Body
5642,"(0.056521999999999996, 0.14199299999999998, 0.467391, 0.5100169999999999)",49Y,Face
5642,"(0.0, 0.137647, 0.778261, 1.0)",49Y,Body
5643,"(0.558696, 0.352086, 0.947826, 0.634624)",59E,Face
5643,"(0.126087, 0.341943, 1.0, 1.0)",59E,Body
5643,"(0.0, 0.22603, 0.6521739999999999, 1.0)",35Y,Body
5643,"(0.341304, 0.230377, 0.65, 0.41294000000000003)",35Y,Face
5644,"(0.5608700000000001, 0.336148, 0.9608700000000001, 0.6172369999999999)",59E,Face
5644,"(0.143478, 0.33469899999999997, 1.0, 1.0)",59E,Body
5644,"(0.336957, 0.223133, 0.628261, 0.39700199999999997)",35Y,Face
5644,"(0.0, 0.227479, 0.6521739999999999, 0.9852609999999999)",35Y,Body
5645,"(0.467391, 0.395553, 0.884783, 0.654909)",59E,Face
5645,"(0.071739, 0.38830899999999996, 1.0, 1.0)",59E,Body
5645,"(0.0, 0.29847599999999996, 0.256522, 0.5505869999999999)",35Y,Face
5645,"(0.0, 0.291232, 0.497826, 1.0)",35Y,Body
5646,"(0.426087, 0.30717, 0.8021739999999999, 0.5462400000000001)",59E,Face
5646,"(0.0, 0.304272, 1.0, 1.0)",59E,Body
5646,"(0.0, 0.257907, 0.158696, 0.525955)",35Y,Face
5646,"(0.0, 0.25356, 0.436957, 0.9171619999999999)",35Y,Body
5647,"(0.0, 0.249213, 0.21304299999999998, 0.888184)",35Y,Body
5647,"(0.0, 0.244866, 0.176087, 0.511466)",35Y,Face
5647,"(0.15434799999999999, 0.21154099999999998, 0.632609, 0.418736)",59E,Face
5647,"(0.0, 0.214439, 0.969565, 1.0)",59E,Body
5648,"(0.047826, 0.238081, 0.395652, 1.0)",35Y,Body
5648,"(0.05, 0.254388, 0.256522, 0.5609569999999999)",35Y,Face
5648,"(0.35000000000000003, 0.339183, 0.617391, 0.792515)",59E,Face
5648,"(0.128261, 0.335922, 0.743478, 1.0)",59E,Body
5649,"(0.382609, 0.342445, 0.6543479999999999, 0.7729469999999999)",59E,Face
5649,"(0.156522, 0.35222899999999996, 0.7282609999999999, 1.0)",59E,Body
5649,"(0.091304, 0.234819, 0.280435, 0.5381279999999999)",35Y,Face
5649,"(0.084783, 0.234819, 0.426087, 1.0)",35Y,Body
5650,"(0.243478, 0.150687, 0.541304, 0.33325000000000005)",35Y,Face
5650,"(0.171739, 0.143442, 0.815217, 0.8606539999999999)",35Y,Body
5650,"(0.528261, 0.21154099999999998, 0.647826, 0.29847599999999996)",126K,Face
5650,"(0.523913, 0.20574599999999998, 0.7282609999999999, 0.356433)",126K,Body
5651,"(0.9, 0.685336, 1.0, 0.811391)",Unknown1,Face
5651,"(0.567391, 0.217337, 0.736957, 0.369473)",126K,Body
5651,"(0.782609, 0.6172369999999999, 1.0, 0.9331)",Unknown1,Body
5651,"(0.26304299999999997, 0.162278, 0.571739, 0.369473)",35Y,Face
5651,"(0.18913000000000002, 0.15648299999999998, 0.804348, 0.867899)",35Y,Body
5652,"(0.29347799999999996, 0.143442, 0.578261, 0.36077899999999996)",35Y,Face
5652,"(0.21956499999999998, 0.131851, 0.815217, 0.8505119999999999)",35Y,Body
5652,"(0.9130429999999999, 0.552036, 1.0, 0.634624)",Unknown1,Face
5652,"(0.784783, 0.540445, 1.0, 0.911366)",Unknown1,Body
5652,"(0.5804349999999999, 0.19850099999999998, 0.75, 0.352086)",126K,Body
5653,"(0.826087, 0.48393699999999995, 1.0, 0.6070949999999999)",Unknown1,Face
5653,"(0.747826, 0.47524299999999997, 1.0, 0.8186359999999999)",Unknown1,Body
5653,"(0.184783, 0.117362, 0.804348, 0.8345739999999999)",35Y,Body
5653,"(0.41956499999999997, 0.10722000000000001, 0.5847829999999999, 0.214439)",126K,Face
5653,"(0.24565199999999998, 0.121709, 0.573913, 0.343392)",35Y,Face
5653,"(0.426087, 0.09273, 0.7391300000000001, 0.31876099999999996)",126K,Body
5654,"(0.041304, 0.304272, 0.29347799999999996, 0.49552799999999997)",G942,Face
5654,"(0.0, 0.310067, 0.6913039999999999, 0.893979)",G942,Body
5654,"(0.604348, 0.349188, 0.865217, 0.5303019999999999)",48Z,Face
5654,"(0.46087000000000006, 0.343392, 0.9456519999999999, 0.828778)",48Z,Body
5655,"(0.608696, 0.385411, 0.856522, 0.549138)",48Z,Face
5655,"(0.47173899999999996, 0.37382000000000004, 0.967391, 0.841818)",48Z,Body
5655,"(0.06087000000000001, 0.31151599999999996, 0.343478, 0.49118199999999995)",G942,Face
5655,"(0.017391, 0.31151599999999996, 0.7000000000000001, 0.9084679999999999)",G942,Body
5656,"(0.363043, 0.006522999999999999, 0.7391300000000001, 0.9262319999999999)",48Z,Body
5656,"(0.0, 0.45659299999999997, 0.478261, 1.0)",G942,Body
5656,"(0.369565, 0.019568, 0.534783, 0.30330799999999997)",48Z,Face
5657,"(0.406522, 0.317312, 0.65, 0.502773)",48Z,Face
5657,"(0.265217, 0.30717, 0.8021739999999999, 0.8534100000000001)",48Z,Body
5658,"(0.43260899999999997, 0.372371, 0.6869569999999999, 0.5346489999999999)",48Z,Face
5658,"(0.384783, 0.356433, 0.845652, 0.8447159999999999)",48Z,Body
5659,"(0.454348, 0.434674, 0.7108700000000001, 0.6070949999999999)",48Z,Face
5659,"(0.37826099999999996, 0.38396199999999997, 0.865217, 0.841818)",48Z,Body
5660,"(0.382609, 0.41728699999999996, 0.65, 0.578116)",48Z,Face
5660,"(0.30869599999999997, 0.36077899999999996, 0.8326089999999999, 0.935998)",48Z,Body
5661,"(0.31521699999999997, 0.326005, 0.826087, 0.895428)",48Z,Body
5661,"(0.36739099999999997, 0.38396199999999997, 0.617391, 0.540445)",48Z,Face
5662,"(0.39782599999999996, 0.407145, 0.6543479999999999, 0.5607289999999999)",48Z,Face
5662,"(0.34565199999999996, 0.343392, 0.8695649999999999, 0.9171619999999999)",48Z,Body
5663,"(0.33913000000000004, 0.405696, 0.5913039999999999, 0.556383)",48Z,Face
5663,"(0.29347799999999996, 0.336148, 0.8021739999999999, 0.9128149999999999)",48Z,Body
5664,"(0.282609, 0.032614, 0.45217399999999996, 0.293524)",48Z,Face
5664,"(0.15434799999999999, 0.009784, 0.5152169999999999, 1.0)",48Z,Body
5664,"(0.43043499999999996, 0.37832000000000005, 0.669565, 0.7729469999999999)",Unknown1,Face
5664,"(0.415217, 0.365274, 0.847826, 1.0)",Unknown1,Body
5665,"(0.26304299999999997, 0.058705, 0.426087, 0.313092)",48Z,Face
5665,"(0.14782599999999999, 0.045659, 0.495652, 1.0)",48Z,Body
5665,"(0.43913, 0.365274, 0.9108700000000001, 1.0)",Unknown1,Body
5665,"(0.473913, 0.368536, 0.717391, 0.730549)",Unknown1,Face
5666,"(0.252174, 0.120671, 0.41739099999999996, 0.388104)",48Z,Face
5666,"(0.115217, 0.110887, 0.495652, 1.0)",48Z,Body
5666,"(0.48260899999999995, 0.40441099999999996, 0.732609, 0.727287)",Unknown1,Face
5666,"(0.463043, 0.394627, 0.826087, 1.0)",Unknown1,Body
5667,"(0.408696, 0.40441099999999996, 0.680435, 0.776208)",Unknown1,Face
5667,"(0.406522, 0.39788799999999996, 0.8282609999999999, 1.0)",Unknown1,Body
5667,"(0.291304, 0.123932, 0.45, 0.39788799999999996)",48Z,Face
5667,"(0.204348, 0.107626, 0.49130399999999996, 1.0)",48Z,Body
5668,"(0.30869599999999997, 0.21851199999999998, 0.680435, 1.0)",Unknown1,Body
5668,"(0.49347799999999997, 0.228297, 0.678261, 0.43376299999999995)",Unknown1,Face
5668,"(0.241304, 0.153285, 0.415217, 0.417456)",49Y,Face
5668,"(0.197826, 0.146762, 0.45, 0.900141)",49Y,Body
5669,"(0.48913000000000006, 0.215251, 0.671739, 0.414195)",Unknown1,Face
5669,"(0.31521699999999997, 0.19894399999999998, 0.673913, 1.0)",Unknown1,Body
5669,"(0.247826, 0.146762, 0.426087, 0.45659299999999997)",49Y,Face
5669,"(0.204348, 0.133717, 0.45, 0.870788)",49Y,Body
5670,"(0.36521699999999996, 0.099975, 0.7956519999999999, 0.418736)",DF2I,Face
5670,"(0.0, 0.08838399999999999, 0.9782609999999999, 1.0)",DF2I,Body
5671,"(0.32826099999999997, 0.065201, 0.745652, 0.372371)",DF2I,Face
5671,"(0.0, 0.065201, 1.0, 1.0)",DF2I,Body
5672,"(0.023913, 0.0, 0.815217, 1.0)",58I,Body
5672,"(0.241304, 0.0, 0.806522, 0.38830899999999996)",58I,Face
5673,"(0.267391, 0.120671, 0.5086959999999999, 0.466377)",09X,Face
5673,"(0.165217, 0.110887, 0.776087, 1.0)",09X,Body
5674,"(0.336957, 0.097077, 0.6521739999999999, 0.297027)",58I,Face
5674,"(0.0, 0.09562799999999999, 0.8108700000000001, 0.8505119999999999)",58I,Body
5675,"(0.354348, 0.134749, 0.673913, 0.344841)",58I,Face
5675,"(0.0, 0.126055, 0.745652, 0.9171619999999999)",58I,Body
5676,"(0.0, 0.1333, 0.815217, 0.902673)",58I,Body
5676,"(0.38043499999999997, 0.134749, 0.7000000000000001, 0.38396199999999997)",58I,Face
5677,"(0.36087, 0.188359, 0.678261, 0.411491)",58I,Face
5677,"(0.0, 0.189808, 0.847826, 0.895428)",58I,Body
5678,"(0.38913000000000003, 0.11591299999999999, 0.8021739999999999, 0.42598)",DF2I,Face
5678,"(0.0, 0.108668, 1.0, 1.0)",DF2I,Body
5679,"(0.291304, 0.07824099999999999, 0.682609, 0.394104)",DF2I,Face
5679,"(0.0, 0.07969000000000001, 1.0, 1.0)",DF2I,Body
5680,"(0.0, 0.020284999999999997, 1.0, 1.0)",DF2I,Body
5680,"(0.27608699999999997, 0.028978, 0.706522, 0.337597)",DF2I,Face
5681,"(0.31304299999999996, 0.030427, 0.76087, 0.35498399999999997)",DF2I,Face
5681,"(0.023913, 0.031876, 1.0, 1.0)",DF2I,Body
5682,"(0.0, 0.0, 0.445652, 0.257907)",0FL,Face
5682,"(0.0, 0.0, 0.9369569999999999, 1.0)",0FL,Body
5683,"(0.123913, 0.030427, 0.5086959999999999, 0.304272)",0FL,Face
5683,"(0.10652199999999999, 0.031876, 1.0, 1.0)",0FL,Body
5684,"(0.21304299999999998, 0.089833, 0.6956519999999999, 0.341943)",DF2I,Face
5684,"(0.163043, 0.08548599999999999, 0.928261, 1.0)",DF2I,Body
5685,"(0.0, 0.047813999999999995, 0.7673909999999999, 1.0)",09X,Body
5685,"(0.323913, 0.056507999999999996, 0.704348, 0.31876099999999996)",09X,Face
5685,"(0.632609, 0.11011699999999999, 0.745652, 0.230377)",68Y,Face
5685,"(0.569565, 0.11301499999999999, 0.9760869999999999, 0.9678739999999999)",68Y,Body
5686,"(0.34782599999999997, 0.055059, 0.721739, 0.330352)",09X,Face
5686,"(0.034783, 0.053610000000000005, 0.819565, 1.0)",09X,Body
5686,"(0.0, 0.134749, 1.0, 1.0)",68Y,Body
5687,"(0.36087, 0.069548, 0.732609, 0.33469899999999997)",09X,Face
5687,"(0.0, 0.069548, 0.75, 1.0)",09X,Body
5687,"(0.0, 0.168074, 0.963043, 1.0)",68Y,Body
5688,"(0.0, 0.063752, 0.893478, 1.0)",68Y,Body
5688,"(0.28913, 0.072446, 0.6630429999999999, 0.33904599999999996)",09X,Face
5688,"(0.065217, 0.06809899999999999, 0.680435, 1.0)",09X,Body
5689,"(0.25434799999999996, 0.243417, 0.7652169999999999, 1.0)",36J,Body
5689,"(0.30652199999999996, 0.243417, 0.6956519999999999, 0.47524299999999997)",36J,Face
5690,"(0.31087000000000004, 0.208643, 0.7000000000000001, 0.44047000000000003)",36J,Face
5690,"(0.26304299999999997, 0.20429699999999998, 0.7891300000000001, 1.0)",36J,Body
5691,"(0.21956499999999998, 0.059405, 0.526087, 0.328903)",36J,Face
5691,"(0.184783, 0.053610000000000005, 0.708696, 1.0)",36J,Body
5691,"(0.85, 0.21878599999999998, 1.0, 0.352086)",Unknown1,Face
5691,"(0.793478, 0.217337, 1.0, 0.375268)",Unknown1,Body
5691,"(0.8673909999999999, 0.162278, 0.965217, 0.22603)",Unknown2,Face
5692,"(0.8695649999999999, 0.14634000000000003, 0.9739129999999999, 0.214439)",Unknown2,Face
5692,"(0.230435, 0.098526, 0.76087, 1.0)",36J,Body
5692,"(0.808696, 0.19995000000000002, 1.0, 0.389758)",Unknown1,Body
5692,"(0.836957, 0.20429699999999998, 1.0, 0.341943)",Unknown1,Face
5692,"(0.23260899999999998, 0.098526, 0.467391, 0.34629000000000004)",36J,Face
5693,"(0.22608699999999998, 0.19850099999999998, 0.51087, 0.427429)",36J,Face
5693,"(0.11304299999999999, 0.19850099999999998, 0.778261, 1.0)",36J,Body
5693,"(0.784783, 0.20574599999999998, 0.963043, 0.32021000000000005)",Unknown1,Face
5693,"(0.76087, 0.20429699999999998, 1.0, 0.365126)",Unknown1,Body
5694,"(0.16739099999999998, 0.091282, 0.732609, 0.9867100000000001)",36J,Body
5694,"(0.786957, 0.12026, 0.993478, 0.263702)",Unknown1,Face
5694,"(0.18043499999999998, 0.097077, 0.523913, 0.352086)",36J,Face
5695,"(0.8282609999999999, 0.23182599999999998, 1.0, 0.398451)",Unknown1,Body
5695,"(0.856522, 0.230377, 1.0, 0.37382000000000004)",Unknown1,Face
5695,"(0.217391, 0.0, 0.626087, 0.281089)",36J,Face
5695,"(0.152174, 0.0, 0.8739129999999999, 1.0)",36J,Body
5696,"(0.28695699999999996, 0.133717, 0.480435, 0.45659299999999997)",09X,Face
5696,"(0.643478, 0.234819, 0.8326089999999999, 0.557696)",DF2I,Face
5696,"(0.445652, 0.20546699999999998, 0.908696, 1.0)",DF2I,Body
5696,"(0.090199, 0.117824, 0.585851, 0.997153)",09X,Body
5697,"(0.413043, 0.17285299999999998, 0.876087, 1.0)",DF2I,Body
5697,"(0.613043, 0.195683, 0.804348, 0.531605)",DF2I,Face
5697,"(0.032609, 0.11741000000000001, 0.530435, 1.0)",09X,Body
5697,"(0.230435, 0.120671, 0.415217, 0.43376299999999995)",09X,Face
5698,"(0.65, 0.17285299999999998, 0.86087, 0.49899099999999996)",DF2I,Face
5698,"(0.41087, 0.156546, 0.8717389999999999, 1.0)",DF2I,Body
5698,"(0.230435, 0.07175000000000001, 0.421739, 0.362013)",09X,Face
5698,"(0.07391299999999999, 0.055443, 0.6239129999999999, 1.0)",09X,Body
5699,"(0.5173909999999999, 0.075012, 0.628261, 0.40441099999999996)",09X,Face
5699,"(0.495652, 0.061966, 0.908696, 1.0)",09X,Body
5699,"(0.336957, 0.163069, 0.541304, 0.534866)",DF2I,Face
5699,"(0.06739099999999999, 0.159808, 0.556522, 1.0)",DF2I,Body
5700,"(0.278261, 0.065228, 0.495652, 0.49246799999999996)",DF2I,Face
5700,"(0.0, 0.061966, 0.5478259999999999, 1.0)",DF2I,Body
5700,"(0.473913, 0.0, 0.5847829999999999, 0.326138)",09X,Face
5700,"(0.43913, 0.0, 0.9021739999999999, 1.0)",09X,Body
5701,"(0.46956499999999995, 0.0, 0.893478, 0.423979)",09X,Body
5701,"(0.6000000000000001, 0.427241, 0.882609, 0.906663)",DF2I,Face
5701,"(0.084783, 0.0, 0.886957, 0.9131859999999999)",DF2I,Body
5701,"(0.0, 0.0, 0.18043499999999998, 0.146762)",Unknown1,Body
5702,"(0.047826, 0.07175000000000001, 0.8304349999999999, 0.9686300000000001)",DF2I,Body
5702,"(0.480435, 0.547912, 0.8326089999999999, 0.9621069999999999)",DF2I,Face
5702,"(0.441304, 0.0, 0.880435, 0.547912)",09X,Body
5702,"(0.0, 0.0, 0.18043499999999998, 0.234819)",Unknown1,Body
5703,"(0.415217, 0.0, 0.85, 0.554434)",09X,Body
5703,"(0.0, 0.0, 0.14782599999999999, 0.251126)",Unknown1,Body
