monkey_id,body,face
9842,"(2510, 821, 4853, 3648)","(2855, 845, 3807, 1475)"
9843,"(1392, 476, 3854, 3367)","(2415, 523, 3271, 1428)"
9844,"(2653, 1344, 4128, 2951)",
9845,"(1154, 500, 3021, 3648)","(1475, 559, 2367, 1475)"
9846,"(2784, 1118, 4437, 3648)","(3057, 1190, 4056, 2296)"
9847,"(0, 785, 1844, 3010)","(381, 809, 1320, 1713)"
9848,"(3914, 452, 5472, 3648)","(4425, 476, 5413, 1535)"
9849,"(559, 1856, 3188, 3648)","(619, 1904, 1796, 3343)"
9850,"(2284, 2974, 4306, 3648)","(2320, 3034, 2700, 3648)"
9851,"(1451, 119, 3259, 2629)","(1868, 178, 2843, 1309)"
9852,"(547, 2141, 3553, 4155)","(539, 2997, 1729, 4202)"
9853,"(1824, 3227, 3648, 4115)","(1856, 3211, 2609, 3964)"
9854,"(1158, 817, 2871, 2632)","(1348, 864, 2332, 2093)"
9855,"(63, 2133, 3196, 4289)","(71, 3013, 1404, 4281)"
9856,"(1555, 2934, 3641, 4226)","(1570, 3148, 2363, 3972)"
9857,"(666, 769, 2688, 2735)","(658, 793, 1657, 2133)"
9858,"(0, 2046, 3529, 4353)","(0, 2997, 1380, 4345)"
9859,"(1427, 3179, 3648, 4258)","(1435, 3298, 2221, 4242)"
9860,"(587, 539, 2712, 2545)","(611, 563, 1594, 2022)"
9861,"(135, 2331, 3648, 4694)","(127, 3306, 1578, 4670)"
9862,"(1665, 3449, 3648, 4591)","(1697, 3489, 2538, 4472)"
9863,"(642, 864, 2879, 2878)","(666, 856, 1705, 2252)"
9864,"(0, 559, 2938, 3648)","(738, 583, 2165, 2225)"
9865,"(297, 1951, 1987, 3648)","(452, 1975, 1475, 2903)"
9866,"(3604, 0, 5151, 3648)","(3640, 0, 4425, 1142)"
9867,"(0, 309, 2379, 3648)","(821, 345, 2284, 1832)"
9868,"(928, 2046, 2367, 3648)","(964, 2058, 1891, 3034)"
9869,"(2367, 0, 4711, 3648)","(3236, 0, 4616, 1404)"
9870,"(111, 0, 3553, 5472)","(698, 0, 2799, 2164)"
9871,"(63, 0, 3521, 5472)","(968, 0, 3029, 2252)"
9872,"(79, 63, 3624, 5472)","(1221, 63, 3259, 2212)"
9873,"(0, 3037, 2474, 5472)","(634, 3045, 2086, 4170)"
9874,"(0, 309, 3172, 5472)","(730, 309, 2657, 2735)"
9875,"(357, 547, 3378, 3648)","(2189, 595, 3331, 2034)"
9876,"(2224, 1642, 4734, 3648)","(3474, 1666, 4211, 2463)"
9877,"(3057, 167, 5079, 3648)","(3497, 202, 4711, 1642)"
9878,"(0, 0, 3628, 3648)","(1665, 0, 2950, 1416)"
9879,"(1987, 1713, 4437, 3648)","(3129, 1678, 4116, 2522)"
9880,"(2772, 36, 4972, 3648)","(3271, 36, 4532, 1618)"
9881,"(0, 0, 3462, 3648)","(1463, 0, 2795, 1392)"
9882,"(1130, 1701, 4401, 3648)","(3033, 1725, 3985, 2498)"
9883,"(2605, 0, 4782, 3648)","(2974, 0, 4223, 1570)"
9884,"(0, 0, 3414, 3648)","(1297, 0, 2688, 1178)"
9885,"(1772, 1666, 4294, 3648)","(2938, 1642, 3842, 2439)"
9886,"(2641, 0, 4877, 3648)","(2903, 0, 4271, 1511)"
9887,"(0, 0, 3509, 3648)","(1344, 0, 2688, 1285)"
9888,"(1903, 1797, 3581, 3648)","(2355, 1761, 3259, 2510)"
9889,"(2950, 0, 4901, 3648)","(3045, 0, 4306, 1689)"
9890,"(0, 1300, 1864, 4583)","(603, 1324, 1705, 2593)"
9891,"(1182, 2149, 2926, 4543)","(1197, 2180, 2054, 2902)"
9892,"(888, 468, 3481, 5472)","(888, 626, 2506, 2006)"
9893,"(159, 499, 3101, 5472)","(190, 539, 1618, 2109)"
9894,"(428, 896, 3648, 5472)","(428, 951, 1610, 2490)"
9895,"(357, 262, 2795, 2891)","(1630, 393, 2534, 1475)"
9896,"(3592, 1321, 5115, 3648)","(3985, 1321, 4461, 2165)"
9897,"(1059, 0, 3652, 3331)","(2201, 0, 3307, 999)"
9898,"(1725, 238, 4211, 3648)","(2914, 238, 3961, 1380)"
9899,"(702, 1154, 1772, 2915)","(797, 1166, 1463, 1808)"
9900,"(1692, 643, 5066, 3648)","(2607, 845, 3651, 1989)"
9901,"(762, 1099, 2098, 2741)","(1504, 1089, 2078, 1633)"
9902,"(515, 336, 3988, 3648)","(1732, 346, 2820, 1514)"
9903,"(2662, 2039, 4126, 3068)","(3067, 2316, 3681, 3078)"
9904,"(851, 455, 4453, 3648)","(1949, 435, 3028, 1682)"
9905,"(2850, 1435, 4542, 3137)","(3661, 1425, 4374, 2227)"
9906,"(188, 208, 3602, 3573)","(1197, 366, 2335, 1653)"
9907,"(1860, 198, 2850, 2049)",
9908,"(851, 297, 4294, 3648)","(2118, 336, 3048, 1633)"
9909,"(2672, 1217, 4779, 3137)","(2701, 1247, 3434, 2029)"
9910,"(772, 79, 3236, 3648)","(2019, 79, 3186, 1316)"
9911,"(0, 1148, 980, 2682)","(49, 1217, 722, 1930)"
9912,"(1946, 1359, 3648, 4584)","(2071, 1411, 2962, 2612)"
9913,"(132, 2341, 1590, 3983)","(495, 2368, 1174, 2994)"
9914,"(3246, 1622, 3648, 5190)","(3298, 1675, 3648, 2902)"
9915,"(1910, 0, 4196, 1484)","(3067, 109, 4176, 1089)"
9916,"(0, 653, 1267, 3256)","(0, 703, 782, 1623)"
9917,"(139, 1089, 4789, 3648)","(168, 1564, 1425, 3098)"
9918,"(831, 109, 3790, 1682)","(2652, 406, 3790, 1682)"
9919,,"(3592, 1207, 4324, 1811)"
9920,"(0, 1346, 4680, 3648)","(3493, 1762, 4690, 3157)"
9921,"(2850, 564, 4750, 3648)","(3473, 564, 4601, 1682)"
9922,"(3315, 2474, 4700, 3648)",
9923,"(1405, 0, 3582, 3648)","(1573, 0, 2850, 881)"
9924,"(1187, 1735, 3147, 4979)","(2071, 1721, 3120, 2842)"
9925,"(0, 3232, 1121, 4854)","(389, 3238, 1121, 3950)"
9926,"(257, 1095, 2052, 4359)","(990, 1088, 1860, 2170)"
9927,"(1141, 1286, 3345, 4992)","(2408, 1293, 3312, 2473)"
9928,"(462, 2922, 1379, 4709)","(587, 3054, 1260, 3852)"
9929,"(0, 877, 2098, 4445)","(877, 890, 1854, 2012)"
9930,"(871, 1550, 3193, 4643)","(2282, 1530, 3180, 2856)"
9931,"(508, 3106, 3180, 5124)","(2830, 3119, 3166, 3739)"
9932,"(0, 937, 2131, 4610)","(607, 943, 1537, 2124)"
9933,"(759, 1181, 2903, 5237)","(1234, 1181, 2586, 2658)"
9934,"(594, 1622, 2705, 5472)","(1095, 1622, 2381, 3073)"
9935,"(89, 247, 2860, 3345)","(604, 257, 1593, 1267)"
9936,"(356, 1168, 1276, 2128)","(742, 1593, 1217, 2078)"
9937,"(2335, 594, 5145, 3648)","(2810, 604, 3582, 1504)"
9938,"(0, 287, 2879, 3553)","(554, 336, 1593, 1395)"
9939,"(287, 1356, 1168, 3345)",
9940,"(2444, 633, 5294, 3632)","(2781, 673, 3671, 1692)"
9941,"(1652, 703, 3671, 3484)","(1811, 742, 2701, 1583)"
9942,"(1385, 762, 3216, 3648)","(1603, 812, 2513, 1583)"
9943,"(1821, 0, 4008, 2534)","(2652, 435, 3612, 1484)"
9944,"(1395, 0, 3899, 3648)","(2642, 119, 3800, 1277)"
9945,"(861, 416, 3166, 3648)","(2157, 406, 3147, 1267)"
9946,"(1197, 475, 3542, 3648)","(2464, 525, 3523, 1772)"
9947,"(1583, 386, 3909, 3648)","(2602, 416, 3849, 1593)"
9948,"(1055, 521, 3338, 5472)","(1069, 1095, 2903, 2941)"
9949,"(2414, 218, 4641, 3648)","(3236, 594, 4156, 1455)"
9950,"(686, 46, 2546, 4781)","(673, 587, 1491, 1458)"
9951,"(435, 7, 2315, 4689)","(468, 567, 1293, 1345)"
9952,"(1563, 1128, 3226, 5472)","(1563, 1530, 2217, 2361)"
9953,"(1273, 1919, 2533, 4656)","(1333, 1946, 1814, 2585)"
9954,"(1610, 1675, 2817, 4933)","(1933, 1919, 2599, 2572)"
9955,"(3226, 238, 4651, 3276)","(3750, 366, 4601, 1089)"
9956,"(3265, 614, 4720, 3207)","(3493, 643, 4344, 1475)"
9957,"(1742, 1979, 2751, 2494)",
9958,"(3295, 604, 4769, 3157)","(3473, 623, 4304, 1465)"
9959,"(1771, 1979, 2790, 2474)",
9960,"(950, 198, 4354, 3648)","(1781, 188, 2612, 930)"
9961,"(2098, 2336, 2949, 2900)",
9962,"(1999, 178, 4463, 3648)","(2662, 416, 3641, 1484)"
9963,"(587, 1293, 2929, 5472)","(633, 1299, 1676, 2533)"
9964,"(745, 1035, 3127, 5472)","(772, 1049, 1748, 2387)"
9965,"(792, 1055, 3608, 5472)","(924, 1095, 2098, 2612)"
9966,"(488, 904, 3345, 5472)","(501, 937, 1781, 2328)"
9967,"(383, 989, 3133, 5472)","(1194, 1022, 2474, 2387)"
9968,"(158, 772, 2909, 5472)","(1346, 798, 2738, 2308)"
9969,"(165, 2137, 3648, 4425)","(409, 2387, 1088, 3212)"
9970,"(92, 838, 2751, 4346)","(719, 1154, 2144, 2480)"
9971,"(600, 3238, 3397, 4847)","(2368, 3673, 3384, 4775)"
9972,"(0, 1240, 2309, 4386)","(521, 1510, 1695, 2724)"
9973,"(310, 3390, 2936, 4867)","(1959, 3786, 2916, 4808)"
9974,"(310, 1523, 3219, 4689)","(1709, 1543, 2863, 2823)"
9975,"(310, 1774, 3345, 4920)","(2236, 1774, 3100, 2974)"
9976,"(92, 1134, 2401, 5131)","(594, 1444, 1689, 2526)"
9977,"(587, 3073, 3312, 4326)","(2461, 3416, 3318, 4280)"
9978,"(1821, 208, 4294, 2949)","(2256, 208, 3157, 1207)"
9979,"(3058, 2454, 5027, 3648)","(4215, 2563, 5017, 3345)"
9980,"(317, 0, 2197, 3108)","(841, 0, 1831, 762)"
9981,"(574, 0, 4364, 3276)","(2701, 0, 3750, 1118)"
9982,"(0, 0, 1204, 260)",
9983,"(1217, 158, 4601, 3648)","(1257, 198, 2761, 1861)"
9984,"(0, 2049, 643, 3648)",
9985,"(1613, 99, 4690, 3207)","(1791, 129, 2731, 950)"
9986,"(2118, 1108, 3879, 3648)","(2157, 1069, 3067, 1940)"
9987,"(1831, 1574, 2513, 3009)","(2078, 1574, 2444, 2068)"
9988,"(3018, 356, 4403, 2979)","(3087, 366, 3889, 1138)"
9989,"(2197, 841, 3958, 3648)","(2355, 891, 3157, 1722)"
9990,"(1870, 1950, 2602, 3078)","(1920, 1999, 2444, 2494)"
9991,"(3137, 139, 4443, 2454)","(3285, 168, 4146, 990)"
9992,"(798, 1200, 2599, 4425)","(1009, 1194, 1953, 2143)"
9993,"(976, 2453, 1959, 4399)","(1207, 2486, 1860, 3100)"
9994,"(1095, 1134, 2903, 4359)","(1372, 1134, 2322, 2110)"
9995,"(1438, 2559, 2190, 4280)","(1511, 2572, 2104, 3225)"
9996,"(1102, 1741, 2876, 4406)","(1306, 1827, 2263, 2803)"
9997,"(1247, 2823, 2243, 4715)","(1286, 2829, 1900, 3495)"
9998,"(1022, 1372, 2876, 4023)","(1128, 1372, 2025, 2394)"
9999,"(1247, 2453, 2276, 4274)","(1273, 2467, 1887, 3021)"
10000,"(950, 1438, 2876, 4016)","(1141, 1497, 1966, 2506)"
10001,"(1168, 2506, 2236, 4320)","(1214, 2513, 1768, 3152)"
10002,"(924, 1510, 2810, 4148)","(1075, 1715, 1999, 2678)"
10003,"(1055, 2631, 2197, 4425)","(1075, 2631, 1662, 3311)"
10004,"(1392, 1115, 3305, 3766)","(2342, 1161, 3173, 2130)"
10005,"(0, 1266, 1867, 4847)","(158, 1266, 1181, 2460)"
10006,"(1458, 910, 3153, 3871)","(1735, 923, 2626, 1814)"
10007,"(191, 1490, 1953, 5025)","(257, 1497, 1333, 2651)"
10008,"(66, 772, 2421, 3265)","(1240, 752, 2197, 1807)"
10009,"(257, 1523, 2645, 5184)","(264, 1504, 1352, 2889)"
10010,"(343, 976, 2691, 3133)","(1880, 1299, 2658, 2077)"
10011,"(607, 1062, 2988, 5171)","(732, 1075, 2019, 2414)"
10012,"(257, 943, 2658, 2961)","(1972, 1200, 2612, 2176)"
10013,"(673, 1082, 2883, 5091)","(943, 1088, 2269, 2467)"
10014,"(79, 923, 1808, 3034)",
10015,"(482, 1101, 2599, 5151)","(1003, 1082, 2487, 2381)"
10016,"(1840, 1444, 3371, 4208)","(2342, 1471, 3166, 2361)"
10017,"(231, 2018, 1979, 5184)","(462, 2012, 1544, 3139)"
10018,"(0, 2783, 1359, 5472)","(0, 2829, 891, 3772)"
10019,"(627, 571, 3021, 4432)","(1642, 595, 2792, 1586)"
10020,"(0, 0, 3648, 5472)","(745, 0, 2776, 1887)"
10021,"(3251, 912, 3648, 4813)",
10022,"(0, 0, 3616, 5472)","(1031, 0, 2823, 1522)"
10023,"(3402, 626, 3648, 3758)",
10024,"(0, 373, 3648, 5472)","(769, 373, 2260, 1847)"
10025,"(0, 214, 3648, 5472)","(1007, 222, 2514, 1657)"
10026,"(1348, 1292, 2974, 3774)","(2173, 1332, 2966, 2315)"
10027,"(0, 1578, 1872, 4860)","(817, 1570, 1808, 2616)"
10028,"(1499, 1300, 3156, 3718)","(2363, 1395, 3117, 2410)"
10029,"(0, 1506, 1975, 4939)","(864, 1483, 1951, 2561)"
10030,"(1420, 1094, 3323, 3845)","(2435, 1276, 3315, 2386)"
10031,"(0, 1253, 1919, 4987)","(730, 1300, 1872, 2458)"
10032,"(1642, 1530, 3402, 4155)","(2466, 1562, 3363, 2585)"
10033,"(79, 1633, 1832, 5249)","(714, 1649, 1784, 2775)"
10034,"(1475, 1538, 3069, 4036)","(2244, 1602, 3069, 2640)"
10035,"(0, 1641, 1824, 5082)","(690, 1673, 1784, 2830)"
10036,"(2641, 0, 4937, 2665)","(2665, 12, 3581, 1023)"
10037,"(1558, 702, 2772, 2308)","(2201, 761, 2724, 1380)"
10038,"(2807, 24, 4913, 3081)","(3331, 59, 4401, 1106)"
10039,"(1677, 1880, 2629, 2760)",
10040,"(2367, 214, 4627, 3081)","(2593, 262, 3592, 1225)"
10041,"(595, 2046, 2201, 2832)",
10042,"(2106, 678, 4461, 3105)","(2379, 666, 3224, 1844)"
10043,"(274, 1261, 2106, 2748)",
10044,"(1998, 666, 4366, 3177)","(2236, 702, 3093, 1915)"
10045,"(143, 1083, 2022, 2796)",
10046,"(174, 317, 3077, 5304)","(1483, 333, 3053, 1887)"
10047,"(0, 325, 2934, 5066)","(1380, 325, 2855, 1950)"
10048,"(0, 539, 2982, 5352)","(1435, 563, 2926, 2133)"
10049,"(0, 967, 3069, 5312)","(801, 1078, 2466, 2910)"
10050,"(698, 682, 3117, 5233)","(1237, 729, 2625, 2172)"
10051,"(428, 967, 2871, 5217)","(1467, 999, 2823, 2648)"
10052,"(650, 1189, 3069, 5472)","(1459, 1237, 2871, 2783)"
10053,"(706, 753, 3125, 5185)","(1094, 801, 2458, 2315)"
10054,"(2569, 262, 5032, 3117)","(2843, 262, 3866, 1582)"
10055,"(1856, 1285, 2974, 3248)","(2117, 1333, 2760, 2070)"
10056,"(1356, 381, 4247, 3648)","(2581, 393, 4128, 1618)"
10057,"(619, 0, 2629, 1689)",
10058,"(964, 369, 3402, 3648)","(1820, 440, 2855, 1451)"
10059,"(0, 631, 738, 3648)","(0, 714, 464, 1725)"
10060,"(539, 135, 3537, 5472)","(706, 174, 2332, 2014)"
10061,"(714, 143, 3585, 5257)","(801, 166, 2458, 1990)"
10062,"(301, 1253, 2102, 4527)","(1047, 1276, 1998, 2299)"
10063,"(761, 1792, 3228, 5019)","(2213, 1816, 3156, 2878)"
10064,"(0, 587, 1991, 4622)","(769, 618, 1943, 2006)"
10065,"(293, 1245, 3315, 5225)","(2125, 1237, 3315, 2553)"
10066,"(658, 682, 3386, 4234)","(1546, 658, 2728, 1839)"
10067,"(1412, 1372, 3331, 4749)","(1864, 1364, 3014, 2268)"
10068,"(1063, 1348, 2950, 4694)","(1562, 1372, 2625, 2363)"
10069,"(262, 809, 2950, 4202)","(1499, 817, 2665, 2006)"
10070,"(492, 951, 3267, 4813)","(1435, 975, 2617, 2371)"
10071,"(468, 1372, 3267, 5209)","(2038, 1380, 3196, 2521)"
10072,"(0, 3076, 2308, 4345)","(238, 3068, 611, 3750)"
10073,"(1015, 928, 3648, 4916)","(1895, 943, 3101, 2133)"
10074,"(460, 2014, 1618, 4028)","(1047, 2038, 1562, 2656)"
10075,"(2712, 857, 4425, 3648)","(3331, 904, 4354, 2082)"
10076,"(2938, 321, 4604, 3648)","(3295, 357, 4318, 1523)"
10077,"(1332, 388, 3648, 5249)","(1745, 381, 3291, 1974)"
10078,"(722, 341, 3140, 5280)","(1190, 365, 2649, 1903)"
10079,"(0, 595, 3148, 5201)","(983, 642, 2371, 2347)"
10080,"(1650, 3282, 3085, 4575)",
10081,"(619, 872, 3204, 4820)","(1102, 856, 2252, 2077)"
10082,"(2181, 920, 3228, 4273)","(2133, 1554, 2506, 1895)"
10083,"(1197, 2291, 3069, 5090)","(1737, 2339, 2546, 3108)"
10084,"(2070, 0, 3021, 1070)",
10085,"(627, 1554, 2046, 4353)","(1166, 1570, 1991, 2394)"
10086,"(1499, 1538, 2451, 3885)","(1451, 2902, 1887, 3378)"
10087,"(539, 721, 3275, 5320)","(1427, 753, 2744, 1982)"
10088,"(2149, 2823, 3363, 5042)","(2173, 3338, 3133, 4218)"
10089,"(595, 642, 3315, 5368)","(1483, 690, 2799, 1982)"
10090,"(2125, 3251, 3394, 5074)","(2395, 3251, 3307, 4051)"
10091,"(492, 539, 3148, 5264)","(1221, 547, 2554, 1919)"
10092,"(1991, 2799, 3267, 4939)","(2252, 2830, 3093, 3631)"
10093,"(0, 333, 1840, 3925)","(722, 365, 1816, 1443)"
10094,"(341, 1213, 3434, 5472)","(928, 1245, 2339, 2815)"
10095,"(317, 650, 2173, 3671)","(1213, 674, 2133, 1617)"
10096,"(809, 1142, 3402, 5019)","(1491, 1150, 2641, 2371)"
10097,"(190, 991, 2173, 3933)","(1150, 1007, 2102, 1950)"
10098,"(634, 1142, 3418, 5241)","(2244, 1118, 3410, 2204)"
10099,"(0, 48, 3196, 5472)","(983, 55, 2688, 1958)"
10100,"(849, 0, 3608, 5472)","(1372, 0, 3164, 1903)"
10101,"(690, 0, 2910, 5336)","(1134, 0, 2760, 1625)"
10102,"(849, 2212, 3648, 5472)","(1459, 2204, 2577, 3274)"
10103,"(182, 1189, 3648, 4955)","(214, 1213, 1277, 2228)"
10104,"(1309, 2696, 3045, 5360)","(1776, 2791, 2585, 3520)"
10105,"(730, 1348, 3521, 4606)","(801, 1348, 1245, 2204)"
10106,"(1166, 2823, 2443, 4908)","(1531, 2846, 2173, 3433)"
10107,"(650, 1356, 3378, 4297)","(1102, 1538, 2046, 2402)"
10108,"(0, 2553, 1427, 5185)","(0, 2577, 246, 3290)"
10109,"(1459, 420, 3648, 4020)","(1443, 428, 1998, 1411)"
10110,"(856, 1300, 2562, 5217)","(1531, 1308, 2316, 2093)"
10111,"(373, 579, 2014, 2680)","(690, 595, 1998, 1879)"
10112,"(71, 1213, 2871, 5472)","(1435, 1213, 2879, 2719)"
10113,"(87, 0, 3236, 5472)","(1055, 0, 3196, 2133)"
10114,"(2680, 0, 3648, 3132)",
10115,"(563, 333, 3521, 4527)","(1412, 341, 2799, 1538)"
10116,"(333, 428, 3616, 5090)","(896, 436, 2300, 1927)"
10117,"(634, 682, 3648, 5288)","(1364, 706, 2474, 1855)"
10118,"(412, 190, 3513, 5130)","(1253, 230, 2625, 1546)"
10119,"(198, 381, 3021, 5328)","(872, 412, 2149, 1847)"
10120,"(3053, 2656, 3648, 5472)",
10121,"(0, 595, 2918, 5003)","(1427, 610, 2855, 2133)"
10122,"(2819, 297, 4770, 3648)","(3771, 286, 4746, 999)"
10123,"(214, 0, 2165, 3486)","(999, 0, 2070, 1035)"
10124,"(2914, 143, 4806, 3648)","(3830, 155, 4770, 892)"
10125,"(381, 0, 2260, 3522)","(1059, 0, 2058, 1154)"
10126,"(0, 4051, 1594, 5472)","(0, 4305, 738, 5472)"
10127,"(285, 381, 3148, 5042)","(1689, 412, 3109, 2038)"
10128,"(0, 214, 3537, 4908)","(603, 230, 1991, 1617)"
10129,"(1055, 388, 3648, 5472)","(1602, 404, 3133, 2244)"
10130,"(888, 0, 3648, 5472)","(1824, 0, 3331, 1419)"
10131,"(753, 642, 3164, 4717)","(809, 682, 1523, 2283)"
10132,"(460, 151, 3442, 5193)","(515, 127, 1808, 2030)"
10133,"(1507, 745, 3648, 4400)","(1570, 777, 2680, 2141)"
10134,"(2189, 880, 4247, 3200)","(3045, 880, 3735, 1511)"
10135,"(2415, 821, 4401, 3331)","(3390, 809, 4092, 1368)"
10136,"(2451, 547, 4568, 3105)","(2605, 619, 3700, 1832)"
10137,"(2106, 726, 4413, 3403)","(2332, 773, 3509, 2070)"
10138,"(2236, 666, 4306, 3648)","(3485, 678, 4294, 1202)"
10139,"(3319, 357, 4544, 3648)","(3747, 416, 4473, 1321)"
10140,"(2819, 405, 4485, 3648)","(3117, 821, 4009, 1797)"
10141,"(1277, 1380, 2768, 4036)","(1792, 1435, 2451, 2006)"
10142,"(666, 1681, 2807, 4067)","(1150, 2244, 1610, 2886)"
10143,"(0, 920, 3402, 5472)","(944, 928, 2213, 2379)"
10144,"(111, 1165, 3497, 5472)","(1174, 1181, 2339, 2497)"
10145,"(301, 1237, 3489, 5472)","(825, 1213, 2157, 2513)"
10146,"(460, 801, 2895, 5058)","(1467, 840, 2530, 2157)"
10147,"(738, 753, 2823, 4448)","(1824, 777, 2831, 1895)"
10148,"(793, 666, 3037, 4638)","(1792, 674, 2895, 1855)"
10149,"(769, 761, 3299, 4987)","(1539, 761, 2649, 2093)"
10150,"(761, 785, 3244, 5003)","(1578, 809, 2704, 2077)"
10151,"(0, 809, 3450, 5472)","(1634, 825, 3283, 2458)"
10152,"(0, 698, 3037, 5472)","(960, 714, 2451, 2157)"
10153,"(0, 404, 991, 3568)","(0, 404, 753, 1800)"
10154,"(436, 1974, 3648, 5472)","(2133, 1982, 3513, 3211)"
10155,"(309, 0, 2736, 4377)","(1118, 0, 2347, 753)"
10156,"(301, 2704, 3481, 5472)","(2070, 2712, 3426, 4075)"
10157,"(0, 444, 2228, 5035)","(817, 444, 1975, 1602)"
10158,"(428, 2807, 2855, 5472)","(698, 2807, 1991, 4075)"
10159,"(841, 618, 1919, 3013)","(872, 642, 1832, 1467)"
10160,"(1602, 1609, 3648, 5360)","(2125, 1609, 3283, 2735)"
10161,"(0, 531, 2205, 4099)","(785, 539, 1864, 1681)"
10162,"(1499, 1586, 3648, 5130)","(2165, 1554, 3172, 2719)"
10163,"(0, 515, 2102, 4266)","(753, 547, 1713, 1665)"
10164,"(1451, 1578, 3648, 5472)","(2189, 1602, 3458, 2743)"
10165,"(714, 745, 2046, 4353)","(722, 737, 1562, 2157)"
10166,"(983, 1720, 3648, 4995)","(2102, 1720, 3085, 2608)"
10167,"(0, 809, 2149, 4242)","(960, 801, 1681, 1824)"
10168,"(1031, 2109, 3648, 4939)","(2181, 2149, 3093, 3076)"
10169,"(1063, 1189, 2419, 3893)","(1086, 1237, 1967, 2149)"
10170,"(143, 0, 2958, 5027)","(674, 0, 2133, 1165)"
10171,"(404, 349, 3172, 5472)","(1190, 381, 2688, 2038)"
10172,"(825, 190, 3648, 5472)","(849, 190, 2498, 2022)"
10173,"(230, 2069, 3315, 5169)","(1816, 2061, 2704, 3021)"
10174,"(825, 729, 2284, 3600)","(975, 761, 1935, 1657)"
10175,"(0, 2347, 3077, 5472)","(1594, 2331, 2458, 3370)"
10176,"(476, 1269, 2157, 3837)","(991, 1284, 1856, 2220)"
10177,"(714, 555, 3259, 5185)","(1031, 579, 2268, 1879)"
10178,"(856, 309, 3648, 5472)","(1205, 325, 2673, 1903)"
10179,"(769, 698, 3125, 5344)","(1031, 737, 2292, 2117)"
10180,"(0, 1871, 452, 5472)","(0, 1911, 420, 3116)"
10181,"(40, 0, 3006, 5360)","(63, 0, 1705, 1776)"
10182,"(317, 127, 3148, 5288)","(571, 119, 2189, 1982)"
10183,"(2609, 0, 3648, 2997)",
10184,"(0, 135, 3648, 5472)","(373, 127, 1975, 1641)"
10185,,"(3021, 428, 3648, 1443)"
10186,"(2197, 0, 3648, 2838)","(2926, 0, 3648, 1031)"
10187,"(0, 214, 3648, 5472)","(928, 230, 2569, 1808)"
10188,"(2490, 547, 3648, 2117)","(2554, 555, 3545, 1237)"
10189,"(1063, 0, 3648, 3068)","(2109, 0, 3513, 1023)"
10190,"(0, 714, 3648, 5472)","(1570, 706, 3236, 2291)"
10191,"(2871, 1808, 3608, 3092)",
10192,"(1650, 634, 3648, 3489)","(2094, 666, 3236, 1950)"
10193,"(167, 1641, 3648, 5472)","(293, 1681, 1531, 2957)"
10194,"(1832, 1697, 3521, 3481)","(2125, 1855, 2530, 2339)"
10195,"(1554, 658, 3648, 2965)","(1998, 682, 3053, 1879)"
10196,"(103, 1372, 3648, 5472)","(476, 1380, 1650, 2474)"
10197,"(1808, 1633, 3244, 3235)","(1880, 1657, 2443, 2220)"
10198,"(1856, 484, 3648, 3322)","(1895, 666, 3037, 1871)"
10199,"(0, 951, 2673, 5193)","(833, 920, 2038, 1903)"
10200,"(1975, 1681, 2998, 3401)","(2022, 1720, 2395, 2252)"
10201,"(1657, 650, 3648, 3481)","(1911, 761, 3061, 1974)"
10202,"(0, 912, 3648, 4599)","(428, 951, 1562, 2053)"
10203,"(1816, 1816, 2855, 3647)","(1864, 1855, 2268, 2283)"
10204,"(238, 95, 3648, 5472)","(1126, 103, 2863, 2030)"
10205,"(484, 1015, 3069, 5138)","(1372, 1031, 2863, 2537)"
10206,"(761, 583, 2950, 2915)","(1606, 583, 2569, 1678)"
10207,"(3200, 333, 4865, 3105)","(3735, 369, 4663, 1333)"
10208,"(583, 1559, 2855, 3272)","(1190, 1559, 1880, 2165)"
10209,"(916, 535, 3045, 3165)","(1713, 642, 2760, 1808)"
10210,"(3414, 178, 5103, 3034)","(3842, 226, 4699, 1178)"
10211,"(797, 1499, 2974, 3189)","(1606, 1511, 2129, 1987)"
10212,"(56, 1284, 3505, 4947)","(650, 1316, 1713, 2775)"
10213,"(230, 1689, 3148, 4963)","(270, 1768, 975, 2997)"
10214,"(864, 349, 3521, 5472)","(904, 404, 2276, 1847)"
10215,"(880, 959, 3378, 4614)","(1205, 975, 2395, 2117)"
10216,"(587, 1158, 3259, 4789)","(809, 1197, 1919, 2505)"
10217,"(634, 1427, 3307, 4646)","(658, 1451, 1634, 2735)"
10218,"(317, 1031, 3148, 4852)","(381, 1047, 1554, 2315)"
10219,"(1079, 579, 3117, 4765)","(1340, 587, 2593, 1816)"
10220,"(1142, 769, 3188, 4995)","(1277, 777, 2625, 1950)"
10221,"(1174, 920, 3283, 5233)","(1301, 912, 2657, 2069)"
10222,"(983, 999, 3053, 5328)","(1340, 1023, 2617, 2252)"
10223,"(2451, 274, 4235, 3296)","(3033, 333, 4045, 1392)"
10224,"(2010, 702, 4330, 3617)","(2784, 726, 3747, 1761)"
10225,"(262, 0, 3648, 5472)","(975, 0, 2863, 1982)"
10226,"(230, 452, 3648, 5472)","(1586, 420, 3402, 2315)"
10227,"(3259, 1150, 3648, 3766)","(3513, 1158, 3648, 1625)"
10228,"(769, 666, 2792, 4321)","(1158, 674, 2221, 1744)"
10229,"(2997, 2151, 3566, 3179)","(3076, 2183, 3550, 2855)"
10230,"(1178, 759, 3898, 3648)","(2198, 743, 3345, 1914)"
