monkey_id,jpg_id,monkey_name
10674,6416,G942
10675,6417,79G
10676,6418,79G
10677,6419,68Y
10678,6420,26J
10679,6421,26J
10680,6422,26J
10681,6423,68Y
10682,6424,DF2I
10683,6425,DF2I
10684,6426,36J
10685,6427,36J
10686,6428,36J
10687,6429,36J
10688,6430,36J
10689,6431,36J
10690,6432,36J
10691,6433,36J
10692,6434,36J
10693,6435,36J
10694,6436,36J
10695,6437,36J
10696,6438,36J
10697,6439,36J
10698,6440,36J
10699,6441,36J
10700,6442,36J
10701,6443,36J
10702,6444,36J
10703,6445,DF2I
10704,6446,DF2I
10705,6447,DF2I
10706,6448,36J
10707,6449,36J
10708,6450,36J
10709,6451,DF2I
10710,6452,09X
10711,6452,170K
10712,6452,DF2I
10713,6453,09X
10714,6453,170K
10715,6453,DF2I
10716,6454,09X
10717,6454,170K
10718,6454,DF2I
10719,6455,09X
10720,6455,170K
10721,6455,DF2I
10722,6456,09X
10723,6456,170K
10724,6456,DF2I
10725,6457,68E
10726,6458,68E
10727,6459,101G
10728,6460,101G
10729,6461,68F
10730,6462,101G
10731,6463,101G
10732,6464,101G
10733,6465,120K
10734,6465,49Y
10735,6466,G942
10736,6467,G942
10737,6468,114J
10738,6469,114J
10739,6470,114J
10740,6471,48Z
10741,6472,48Z
10742,6473,G942
10743,6473,Unknown1
10744,6474,G942
10745,6474,Unknown1
10746,6475,G942
10747,6475,Unknown1
10748,6476,58K
10749,6476,70G
10750,6477,58K
10751,6477,70G
10752,6478,58K
10753,6478,70G
10754,6479,58K
10755,6479,70G
10756,6480,58K
10757,6480,70G
10758,6481,58K
10759,6481,70G
10760,6482,58K
10761,6482,70G
10762,6483,58K
10763,6483,70G
10764,6484,58K
10765,6484,70G
10766,6485,58K
10767,6485,70G
10768,6486,58K
10769,6486,70G
10770,6487,58K
10771,6487,70G
10772,6488,58K
10773,6488,70G
10774,6489,58K
10775,6489,70G
10776,6490,114J
10777,6491,G942
10778,6492,G942
10779,6493,G942
10780,6493,Unknown1
10781,6494,G942
10782,6494,Unknown1
10783,6495,G942
10784,6495,Unknown1
10785,6496,G942
10786,6496,Unknown1
10787,6497,48Z
10788,6498,48Z
10789,6499,48Z
10790,6500,59E
10791,6501,59E
10792,6502,59E
10793,6503,59E
10794,6504,DF2I
10795,6504,Unknown1
10796,6505,DF2I
10797,6505,Unknown1
10798,6506,26J
10799,6506,Unknown1
10800,6506,Unknown2
10801,6507,26J
10802,6507,Unknown1
10803,6507,Unknown2
10804,6508,26J
10805,6508,Unknown1
10806,6509,26J
10807,6509,Unknown1
10808,6510,36J
10809,6511,36J
10810,6512,36J
10811,6513,DF2I
10812,6514,40J
10813,6515,40J
10814,6516,40J
10815,6517,40J
10816,6518,40J
10817,6519,40J
10818,6520,0EX
10819,6520,67K
10820,6521,0EX
10821,6521,67K
10822,6522,48Z
10823,6523,48Z
10824,6524,48Z
10825,6525,48Z
10826,6526,48Z
10827,6527,58K
10828,6527,70G
10829,6528,G942
10830,6529,G942
10831,6530,70G
10832,6531,70G
10833,6532,70G
10834,6533,48Z
10835,6534,79G
10836,6535,79G
10837,6536,G942
10838,6537,58K
10839,6537,79G
10840,6538,58K
10841,6538,79G
10842,6539,79G
10843,6540,59E
10844,6541,59E
10845,6542,59E
10846,6543,59E
10847,6544,09X
10848,6544,170K
10849,6545,09X
10850,6545,170K
10851,6546,09X
10852,6546,170K
10853,6547,09X
10854,6547,170K
10855,6548,09X
10856,6548,170K
10857,6549,09X
10858,6549,170K
10859,6550,09X
10860,6550,170K
10861,6551,09X
10862,6551,170K
10863,6552,09X
10864,6552,170K
10865,6553,09X
10866,6553,170K
10867,6554,09X
10868,6554,170K
10869,6555,DF2I
10870,6556,68Y
10871,6556,DF2I
10872,6556,Unknown1
10873,6557,68Y
10874,6557,DF2I
10875,6557,Unknown1
10876,6558,0EX
10877,6558,67K
10878,6559,09X
10879,6559,170K
10880,6560,09X
10881,6560,170K
10882,6561,09X
10883,6561,170K
10884,6562,09X
10885,6562,170K
10886,6563,09X
10887,6563,170K
10888,6564,40J
10889,6565,40J
10890,6566,40J
10891,6567,40J
10892,6568,26J
10893,6569,09X
10894,6569,0EX
10895,6569,170K
10896,6569,67K
10897,6570,0EX
10898,6570,67K
10899,6571,0EX
10900,6571,67K
10901,6572,0EX
10902,6572,67K
10903,6573,68Y
10904,6574,68Y
10905,6575,68Y
10906,6576,68Y
10907,6577,68Y
10908,6578,68Y
10909,6579,70G
10910,6580,70G
10911,6581,35Y
10912,6582,68E
10913,6583,68E
10914,6584,68E
10915,6585,68E
10916,6586,114J
10917,6587,114J
10918,6588,114J
10919,6589,114J
10920,6590,114J
10921,6591,68Y
10922,6592,68Y
10923,6593,09X
10924,6593,170K
10925,6594,0FL
10926,6595,09X
10927,6595,170K
10928,6596,09X
10929,6596,170K
10930,6597,09X
10931,6597,170K
10932,6598,0FL
10933,6599,0FL
10934,6600,0FL
10935,6601,0FL
10936,6602,0FL
10937,6603,0FL
10938,6604,09X
10939,6604,170K
10940,6605,114J
10941,6606,114J
10942,6607,48Z
10943,6608,35Y
10944,6609,35Y
10945,6610,126K
10946,6610,35Y
10947,6611,126K
10948,6611,35Y
10949,6612,48Z
10950,6613,48Z
10951,6614,48Z
10952,6614,Unknown1
10953,6614,Unknown2
10954,6615,48Z
10955,6616,48Z
10956,6617,48Z
10957,6618,48Z
10958,6619,48Z
10959,6620,48Z
10960,6621,48Z
10961,6622,48Z
10962,6623,48Z
10963,6624,114J
10964,6625,114J
10965,6626,114J
10966,6627,114J
10967,6628,114J
10968,6629,114J
10969,6630,114J
10970,6630,Unknown1
10971,6631,114J
10972,6632,114J
10973,6632,Unknown1
10974,6633,35Y
10975,6634,35Y
10976,6635,35Y
10977,6636,35Y
10978,6637,35Y
10979,6638,35Y
10980,6639,G942
10981,6640,G942
10982,6641,G942
10983,6642,59E
10984,6643,59E
10985,6644,G942
10986,6645,G942
10987,6646,G942
10988,6647,59E
10989,6648,59E
10990,6649,59E
10991,6650,59E
10992,6651,59E
10993,6652,59E
10994,6653,59E
10995,6654,59E
10996,6655,35Y
10997,6656,35Y
10998,6656,48Z
10999,6657,35Y
11000,6657,48Z
11001,6658,35Y
11002,6658,48Z
11003,6659,126K
11004,6659,35Y
11005,6660,126K
11006,6660,35Y
11007,6661,35Y
11008,6662,35Y
11009,6663,35Y
11010,6664,68Y
11011,6665,68Y
11012,6666,0EX
11013,6666,67K
11014,6667,09X
11015,6667,170K
11016,6668,09X
11017,6668,170K
11018,6669,09X
11019,6669,170K
11020,6670,09X
11021,6670,170K
11022,6671,09X
11023,6671,170K
11024,6672,09X
11025,6672,170K
11026,6673,DF2I
11027,6673,Unknown1
11028,6674,40J
11029,6675,40J
11030,6676,40J
11031,6677,09X
11032,6677,170K
11033,6677,Unknown1
11034,6678,26J
11035,6678,68Y
11036,6679,26J
11037,6679,68Y
11038,6680,26J
11039,6680,68Y
11040,6681,26J
11041,6681,68Y
11042,6682,26J
11043,6682,68Y
11044,6683,26J
11045,6683,68Y
11046,6684,26J
11047,6684,68Y
11048,6685,26J
11049,6685,68Y
11050,6686,26J
11051,6686,68Y
11052,6687,26J
11053,6687,68Y
11054,6688,26J
11055,6688,68Y
11056,6689,Unknown1
11057,6689,Unknown2
11058,6690,Unknown1
11059,6690,Unknown2
11060,6691,Unknown1
11061,6691,Unknown2
11062,6692,26J
11063,6692,68Y
11064,6693,26J
11065,6693,68Y
11066,6694,DF2I
11067,6695,0FL
11068,6696,0FL
11069,6697,0FL
11070,6698,0FL
11071,6699,0FL
11072,6700,0FL
11073,6701,0FL
11074,6702,0FL
11075,6703,36J
11076,6703,40J
11077,6704,36J
11078,6704,40J
11079,6705,36J
11080,6705,40J
11081,6706,36J
11082,6706,40J
11083,6707,36J
11084,6707,40J
11085,6708,26J
11086,6708,36J
11087,6708,40J
11088,6709,0FL
11089,6710,0FL
11090,6711,09X
11091,6711,0FL
11092,6711,170K
11093,6712,09X
11094,6712,0FL
11095,6712,170K
11096,6713,09X
11097,6713,0FL
11098,6713,170K
11099,6714,26J
11100,6714,68Y
11101,6715,26J
11102,6715,68Y
11103,6716,26J
11104,6716,68Y
11105,6717,Unknown1
11106,6717,Unknown2
11107,6718,42K
11108,6718,59E
11109,6718,68E
11110,6719,42K
11111,6719,59E
11112,6719,68E
11113,6720,42K
11114,6720,59E
11115,6720,68E
11116,6721,42K
11117,6721,59E
11118,6721,68E
11119,6722,59E
11120,6723,59E
11121,6724,59E
11122,6725,59E
11123,6726,59E
11124,6727,59E
11125,6728,59E
11126,6729,59E
11127,6730,59E
11128,6731,0EX
11129,6732,0EX
11130,6732,67K
11131,6733,114J
11132,6734,114J
11133,6734,Unknown1
11134,6735,114J
11135,6735,Unknown1
11136,6736,114J
11137,6736,Unknown1
11138,6737,114J
11139,6737,Unknown1
11140,6738,114J
11141,6738,Unknown1
11142,6739,114J
11143,6739,G942
11144,6739,Unknown1
11145,6740,114J
11146,6740,G942
11147,6740,Unknown1
11148,6741,114J
11149,6741,G942
11150,6741,Unknown1
11151,6742,114J
11152,6742,Unknown1
11153,6743,114J
11154,6743,G942
11155,6744,G942
11156,6745,G942
11157,6746,G942
11158,6747,G942
11159,6748,G942
11160,6749,G942
11161,6750,G942
