jpg_id,monkey_name,coordinates,body_part
5068,19J,"(0.675958, 0.43125199999999997, 0.829268, 0.708299)",Face
5068,19J,"(0.590592, 0.42863799999999996, 0.8693379999999999, 0.953982)",Body
5069,101G,"(0.256098, 0.005227, 0.506969, 0.360684)",Face
5069,101G,"(0.125436, 0.007840999999999999, 0.632404, 1.0)",Body
5069,19J,"(0.595819, 0.38159299999999996, 0.775261, 0.7030719999999999)",Face
5069,19J,"(0.566202, 0.376365, 0.83101, 1.0)",Body
5070,19J,"(0.099303, 0.0, 0.900697, 0.41453)",Face
5070,19J,"(0.005226, 0.004645, 0.9425089999999999, 1.0)",Body
5071,19J,"(0.005226, 0.006967, 0.973868, 1.0)",Body
5071,19J,"(0.18989499999999998, 0.002322, 0.8850169999999999, 0.5051)",Face
5072,19J,"(0.49651599999999996, 0.073152, 0.8710800000000001, 0.36344000000000004)",Face
5072,19J,"(0.247387, 0.07431399999999999, 0.9059229999999999, 0.9765269999999999)",Body
5073,19J,"(0.42682899999999996, 0.07083, 0.848432, 0.347184)",Face
5073,19J,"(0.22125399999999998, 0.065024, 0.916376, 0.9962669999999999)",Body
5074,19J,"(0.22125399999999998, 0.053412999999999995, 0.655052, 0.329767)",Face
5074,19J,"(0.085366, 0.047607, 0.857143, 1.0)",Body
5075,19J,"(0.094077, 0.12656499999999998, 0.832753, 1.0)",Body
5075,19J,"(0.304878, 0.130049, 0.686411, 0.42382000000000003)",Face
5076,139K,"(0.176087, 0.527404, 0.51087, 0.757782)",Face
5076,139K,"(0.054348, 0.531751, 0.786957, 1.0)",Body
5076,14F,"(0.321739, 0.0, 0.8, 0.282538)",Face
5076,14F,"(0.069565, 0.0, 1.0, 1.0)",Body
5077,139K,"(0.171739, 0.517262, 0.51087, 0.7331500000000001)",Face
5077,139K,"(0.058696, 0.517262, 0.780435, 1.0)",Body
5077,14F,"(0.317391, 0.0, 0.7891300000000001, 0.308618)",Face
5077,14F,"(0.078261, 0.0, 1.0, 1.0)",Body
5078,139K,"(0.10652199999999999, 0.476161, 0.415217, 0.955584)",Body
5078,139K,"(0.14782599999999999, 0.48594499999999996, 0.29565199999999997, 0.697935)",Face
5078,14F,"(0.08695699999999999, 0.0, 0.5086959999999999, 0.906663)",Body
5078,14F,"(0.16739099999999998, 0.006522999999999999, 0.373913, 0.300047)",Face
5078,19J,"(0.673913, 0.146762, 0.821739, 0.384843)",Face
5078,19J,"(0.523913, 0.130455, 0.956522, 0.906663)",Body
5079,139K,"(0.145652, 0.518559, 0.28695699999999996, 0.753379)",Face
5079,139K,"(0.115217, 0.5152979999999999, 0.393478, 0.994721)",Body
5079,14F,"(0.15434799999999999, 0.026091, 0.373913, 0.34570599999999996)",Face
5079,14F,"(0.076087, 0.029352, 0.504348, 0.9392769999999999)",Body
5079,19J,"(0.6847829999999999, 0.202205, 0.836957, 0.469639)",Face
5079,19J,"(0.521739, 0.18589899999999998, 0.967391, 0.9458000000000001)",Body
5080,139K,"(0.171739, 0.55928, 0.463043, 0.770822)",Face
5080,139K,"(0.069565, 0.5607289999999999, 0.680435, 0.991057)",Body
5080,14F,"(0.36521699999999996, 0.084037, 0.8, 0.395553)",Face
5080,14F,"(0.058696, 0.081139, 0.886957, 0.9533849999999999)",Body
5080,19J,"(0.908696, 0.42163399999999995, 1.0, 0.8765919999999999)",Body
5081,139K,"(0.284783, 0.41004199999999996, 0.845652, 0.9273039999999999)",Body
5081,139K,"(0.463043, 0.41728699999999996, 0.7282609999999999, 0.611441)",Face
5081,14F,"(0.156522, 0.14199299999999998, 1.0, 1.0)",Body
5081,14F,"(0.163043, 0.144891, 0.578261, 0.465101)",Face
5082,7124,"(0.465116, 0.079885, 0.9588549999999999, 0.414923)",Face
5082,7124,"(0.0, 0.075115, 0.953488, 1.0)",Body
5082,Unknown,"(0.755478, 0.7771509999999999, 1.0, 0.9971789999999999)",Body
5082,Unknown1,,
5083,7124,"(0.518784, 0.066769, 0.9678, 0.423269)",Face
5083,7124,"(0.0, 0.07034599999999999, 0.9642219999999999, 1.0)",Body
5083,Unknown,"(0.894454, 0.710615, 0.973166, 0.8083849999999999)",Face
5083,Unknown,"(0.883721, 0.7094229999999999, 1.0, 1.0)",Body
5083,Unknown1,,
5084,7124,"(0.0, 0.062, 0.9713769999999999, 1.0)",Body
5084,7124,"(0.45080499999999996, 0.059614999999999994, 0.9695889999999999, 0.403)",Face
5085,7124,"(0.350626, 0.067962, 0.805009, 0.405385)",Face
5085,7124,"(0.0, 0.060807999999999994, 0.799642, 1.0)",Body
5085,Unknown,"(0.873984, 0.7334269999999999, 1.0, 1.0)",Body
5085,Unknown1,,
5086,139K,"(0.608696, 0.437025, 0.669565, 0.541389)",Face
5086,139K,"(0.6000000000000001, 0.420718, 0.697826, 0.769685)",Body
5086,14F,"(0.51087, 0.07175000000000001, 0.667391, 0.35222899999999996)",Face
5086,14F,"(0.369565, 0.068489, 0.6956519999999999, 0.8577429999999999)",Body
5087,101G,"(0.0, 0.165176, 1.0, 0.904122)",Body
5088,101G,"(0.0, 0.104322, 1.0, 0.988159)",Body
5088,101G,"(0.354348, 0.108668, 0.813043, 0.402798)",Face
5089,101G,"(0.236957, 0.24052, 0.6391300000000001, 0.5926049999999999)",Face
5089,101G,"(0.0, 0.236173, 1.0, 1.0)",Body
5090,G701,"(0.43913, 0.165176, 0.786957, 0.436123)",Face
5090,G701,"(0.22608699999999998, 0.165176, 0.86087, 0.841818)",Body
5091,G701,"(0.341304, 0.10722000000000001, 0.732609, 0.37382000000000004)",Face
5091,G701,"(0.336957, 0.108668, 1.0, 0.9215089999999999)",Body
5092,G701,"(0.332609, 0.097841, 0.556522, 0.417456)",Face
5092,G701,"(0.297826, 0.091319, 0.752174, 1.0)",Body
5093,101G,"(0.608696, 0.130455, 0.68913, 0.313092)",Face
5093,101G,"(0.30869599999999997, 0.127194, 0.817391, 0.697935)",Body
5094,101G,"(0.486957, 0.238081, 0.608696, 0.45007)",Face
5094,101G,"(0.23260899999999998, 0.228297, 0.667391, 0.8577429999999999)",Body
5095,101G,"(0.21087000000000003, 0.300047, 0.6630429999999999, 0.841436)",Body
5095,101G,"(0.51087, 0.29678499999999997, 0.617391, 0.5250819999999999)",Face
5096,101G,"(0.352174, 0.208728, 0.7978259999999999, 0.7859919999999999)",Body
5096,101G,"(0.5913039999999999, 0.215251, 0.7282609999999999, 0.420718)",Face
5097,101G,"(0.613043, 0.247865, 0.734783, 0.459854)",Face
5097,101G,"(0.33913000000000004, 0.251126, 0.784783, 0.7957759999999999)",Body
5098,101G,"(0.565217, 0.159808, 0.734783, 0.46311599999999997)",Face
5098,101G,"(0.25, 0.146762, 0.83913, 0.883834)",Body
5099,101G,"(0.426087, 0.104364, 0.606522, 0.371797)",Face
5099,101G,"(0.25, 0.101103, 0.8, 0.9490609999999999)",Body
5100,101G,"(0.436957, 0.058705, 0.6239129999999999, 0.362013)",Face
5100,101G,"(0.234783, 0.065228, 0.7956519999999999, 0.9131859999999999)",Body
5101,101G,"(0.421739, 0.127194, 0.5913039999999999, 0.35875199999999996)",Face
5101,101G,"(0.230435, 0.123932, 0.7282609999999999, 0.8903559999999999)",Body
5102,101G,"(0.25, 0.088057, 0.754348, 0.8740500000000001)",Body
5102,101G,"(0.45, 0.104364, 0.608696, 0.348968)",Face
5103,101G,"(0.391304, 0.068489, 0.55, 0.313092)",Face
5103,101G,"(0.169565, 0.061966, 0.708696, 0.8805719999999999)",Body
5104,101G,"(0.384783, 0.078273, 0.534783, 0.31635399999999997)",Face
5104,101G,"(0.169565, 0.061966, 0.6956519999999999, 0.9392769999999999)",Body
5105,101G,"(0.393478, 0.16633, 0.5521739999999999, 0.407672)",Face
5105,101G,"(0.18913000000000002, 0.159808, 0.669565, 0.919709)",Body
5106,101G,"(0.39782599999999996, 0.18589899999999998, 0.558696, 0.41093399999999997)",Face
5106,101G,"(0.18695699999999998, 0.18916000000000002, 0.671739, 0.8936179999999999)",Body
5107,101G,"(0.228261, 0.19894399999999998, 0.717391, 0.9034019999999999)",Body
5107,101G,"(0.413043, 0.208728, 0.567391, 0.45659299999999997)",Face
5108,101G,"(0.408696, 0.195683, 0.573913, 0.45659299999999997)",Face
5108,101G,"(0.265217, 0.20546699999999998, 0.752174, 0.861004)",Body
5109,101G,"(0.554348, 0.21851199999999998, 0.7000000000000001, 0.47290000000000004)",Face
5109,101G,"(0.34782599999999997, 0.208728, 0.843478, 0.883834)",Body
5110,139K,"(0.6869569999999999, 0.564219, 0.7652169999999999, 0.730549)",Body
5110,14F,"(0.6543479999999999, 0.159808, 0.778261, 0.35549000000000003)",Face
5110,14F,"(0.530435, 0.156546, 0.793478, 0.753379)",Body
5110,G701,"(0.11956499999999999, 0.35549000000000003, 0.252174, 0.59031)",Face
5110,G701,"(0.08695699999999999, 0.28374000000000005, 0.478261, 0.877311)",Body
5111,139K,"(0.7391300000000001, 0.583787, 0.806522, 0.737072)",Body
5111,14F,"(0.5804349999999999, 0.163069, 0.8304349999999999, 0.7729469999999999)",Body
5111,14F,"(0.7000000000000001, 0.169592, 0.8282609999999999, 0.388104)",Face
5111,G701,"(0.165217, 0.280479, 0.30000000000000004, 0.5120359999999999)",Face
5111,G701,"(0.15434799999999999, 0.270694, 0.528261, 0.870788)",Body
5112,139K,"(0.732609, 0.629446, 0.821739, 0.7631629999999999)",Body
5112,14F,"(0.717391, 0.19894399999999998, 0.85, 0.375059)",Face
5112,14F,"(0.586957, 0.17937599999999998, 0.856522, 0.7990379999999999)",Body
5112,G701,"(0.169565, 0.319615, 0.31087000000000004, 0.5609569999999999)",Face
5112,G701,"(0.156522, 0.30983099999999997, 0.5478259999999999, 0.896879)",Body
5113,139K,"(0.7260869999999999, 0.59031, 0.823913, 0.746856)",Body
5113,14F,"(0.721739, 0.176114, 0.845652, 0.375059)",Face
5113,14F,"(0.58913, 0.17285299999999998, 0.863043, 0.7729469999999999)",Body
5113,G701,"(0.184783, 0.34570599999999996, 0.321739, 0.587048)",Face
5113,G701,"(0.169565, 0.29678499999999997, 0.543478, 0.8675269999999999)",Body
5114,139K,"(0.704348, 0.593571, 0.793478, 0.7338100000000001)",Body
5114,14F,"(0.6956519999999999, 0.159808, 0.826087, 0.37832000000000005)",Face
5114,14F,"(0.5521739999999999, 0.156546, 0.8282609999999999, 0.7631629999999999)",Body
5114,G701,"(0.156522, 0.335922, 0.297826, 0.600094)",Face
5114,G701,"(0.145652, 0.28374000000000005, 0.5152169999999999, 0.864265)",Body
5115,19J,"(0.5478259999999999, 0.21154099999999998, 0.776087, 0.407145)",Face
5115,19J,"(0.0, 0.210092, 0.786957, 0.934549)",Body
5116,19J,"(0.46956499999999995, 0.124607, 0.780435, 0.34629000000000004)",Face
5116,19J,"(0.017391, 0.12026, 0.7891300000000001, 1.0)",Body
5117,19J,"(0.163043, 0.044916, 1.0, 1.0)",Body
5117,19J,"(0.395652, 0.053610000000000005, 0.806522, 0.372371)",Face
5118,19J,"(0.41956499999999997, 0.099975, 0.682609, 0.189808)",Face
5118,19J,"(0.267391, 0.101424, 0.754348, 0.909917)",Body
5119,19J,"(0.29565199999999997, 0.030427, 0.55, 0.17097199999999999)",Face
5119,19J,"(0.07391299999999999, 0.028978, 0.752174, 1.0)",Body
5120,19J,"(0.18695699999999998, 0.12026, 0.408696, 0.31441399999999997)",Face
5120,19J,"(0.18695699999999998, 0.008693, 0.963043, 1.0)",Body
5121,19J,"(0.284783, 0.08838399999999999, 0.53913, 0.295578)",Face
5121,19J,"(0.27391299999999996, 0.0, 1.0, 1.0)",Body
5122,19J,"(0.14782599999999999, 0.0, 0.930435, 0.9751179999999999)",Body
5122,19J,"(0.152174, 0.098526, 0.369565, 0.270947)",Face
5123,19J,"(0.2, 0.12026, 0.393478, 0.304272)",Face
5123,19J,"(0.191304, 0.017387, 0.9391300000000001, 1.0)",Body
5124,19J,"(0.29565199999999997, 0.076792, 0.613043, 0.23182599999999998)",Face
5124,19J,"(0.0, 0.0, 0.791304, 1.0)",Body
5125,101G,"(0.18913000000000002, 0.18691000000000002, 0.423913, 0.356433)",Face
5125,101G,"(0.165217, 0.179665, 0.9043479999999999, 0.654909)",Body
5126,101G,"(0.117391, 0.192705, 0.356522, 0.34773899999999996)",Face
5126,101G,"(0.091304, 0.19125699999999998, 0.821739, 0.665051)",Body
5127,101G,"(0.241304, 0.11741000000000001, 0.713043, 0.8479589999999999)",Body
5127,101G,"(0.29347799999999996, 0.127194, 0.43043499999999996, 0.313092)",Face
5128,101G,"(0.321739, 0.17937599999999998, 0.463043, 0.35875199999999996)",Face
5128,101G,"(0.28913, 0.169592, 0.7652169999999999, 0.8675269999999999)",Body
5129,101G,"(0.284783, 0.127194, 0.441304, 0.339183)",Face
5129,101G,"(0.269565, 0.123932, 0.76087, 0.818606)",Body
5130,101G,"(0.354348, 0.101103, 0.495652, 0.293524)",Face
5130,101G,"(0.267391, 0.101103, 0.7282609999999999, 0.861004)",Body
5131,101G,"(0.323913, 0.195683, 0.458696, 0.35549000000000003)",Face
5131,101G,"(0.2, 0.18916000000000002, 0.673913, 0.8903559999999999)",Body
5132,101G,"(0.334783, 0.130455, 0.46956499999999995, 0.30983099999999997)",Face
5132,101G,"(0.243478, 0.130455, 0.7282609999999999, 0.8805719999999999)",Body
5133,101G,"(0.21304299999999998, 0.19894399999999998, 0.680435, 0.9294929999999999)",Body
5133,101G,"(0.30000000000000004, 0.19894399999999998, 0.436957, 0.35875199999999996)",Face
5134,139K,"(0.4, 0.588259, 0.5913039999999999, 0.701274)",Body
5134,14F,"(0.34565199999999996, 0.23907099999999998, 0.586957, 0.39120699999999997)",Face
5134,14F,"(0.14130399999999999, 0.23182599999999998, 0.615217, 0.74619)",Body
5134,G701,"(0.0, 0.523058, 0.05, 0.7476389999999999)",Body
5135,101G,"(0.258696, 0.035875, 0.43043499999999996, 0.329399)",Face
5135,101G,"(0.191304, 0.035875, 0.586957, 0.769685)",Body
5136,101G,"(0.32608699999999996, 0.176114, 0.48913000000000006, 0.49246799999999996)",Face
5136,101G,"(0.223913, 0.17937599999999998, 0.626087, 0.9229700000000001)",Body
5137,101G,"(0.191304, 0.091319, 0.606522, 0.870788)",Body
5137,101G,"(0.280435, 0.091319, 0.47173899999999996, 0.407672)",Face
5138,101G,"(0.271739, 0.019568, 0.513043, 0.417456)",Face
5138,101G,"(0.16739099999999998, 0.019568, 0.6913039999999999, 0.991459)",Body
5139,101G,"(0.34782599999999997, 0.07175000000000001, 0.528261, 0.39788799999999996)",Face
5139,101G,"(0.267391, 0.061966, 0.671739, 0.841436)",Body
5140,101G,"(0.406522, 0.107626, 0.617391, 0.43376299999999995)",Face
5140,101G,"(0.36521699999999996, 0.09458000000000001, 0.793478, 0.8577429999999999)",Body
5141,101G,"(0.37826099999999996, 0.081534, 0.55, 0.348968)",Face
5141,101G,"(0.243478, 0.078273, 0.7239129999999999, 0.9458000000000001)",Body
5142,101G,"(0.18043499999999998, 0.31876099999999996, 0.826087, 0.9374469999999999)",Body
5142,101G,"(0.31521699999999997, 0.323108, 0.593478, 0.48683499999999996)",Face
5143,19J,"(0.178261, 0.075012, 0.617391, 0.9294929999999999)",Body
5143,19J,"(0.21087000000000003, 0.088057, 0.363043, 0.35549000000000003)",Face
5144,19J,"(0.178261, 0.07175000000000001, 0.317391, 0.30657)",Face
5144,19J,"(0.136957, 0.07175000000000001, 0.556522, 0.887095)",Body
5145,19J,"(0.176087, 0.133717, 0.31521699999999997, 0.365274)",Face
5145,19J,"(0.13913, 0.130455, 0.5521739999999999, 0.919709)",Body
5146,19J,"(0.163043, 0.19894399999999998, 0.30000000000000004, 0.443548)",Face
5146,19J,"(0.132609, 0.18916000000000002, 0.5521739999999999, 0.9490609999999999)",Body
5147,19J,"(0.25, 0.276742, 0.445652, 0.42163399999999995)",Face
5147,19J,"(0.223913, 0.275293, 0.7891300000000001, 0.807045)",Body
5148,19J,"(0.230435, 0.268049, 0.780435, 0.8099419999999999)",Body
5148,19J,"(0.25434799999999996, 0.27239599999999997, 0.458696, 0.431776)",Face
5149,19J,"(0.27391299999999996, 0.275293, 0.46956499999999995, 0.434674)",Face
5149,19J,"(0.195652, 0.270947, 0.747826, 0.7882089999999999)",Body
5150,139K,"(0.48913000000000006, 0.5810139999999999, 0.721739, 0.724457)",Body
5150,14F,"(0.408696, 0.22603, 0.678261, 0.38686000000000004)",Face
5150,14F,"(0.145652, 0.227479, 0.741304, 0.7780659999999999)",Body
5151,139K,"(0.595652, 0.6331749999999999, 0.754348, 0.730252)",Body
5151,14F,"(0.48478299999999996, 0.275293, 0.713043, 0.444816)",Face
5151,14F,"(0.269565, 0.270947, 0.7630429999999999, 0.760679)",Body
5152,G701,"(0.30652199999999996, 0.052182, 0.719565, 0.8544809999999999)",Body
5152,G701,"(0.443478, 0.065228, 0.608696, 0.342445)",Face
5152,Unknown,"(0.643478, 0.0, 0.928261, 0.476161)",Body
5152,Unknown1,,
5153,G701,"(0.586957, 0.104364, 0.75, 0.388104)",Face
5153,G701,"(0.41087, 0.061966, 0.8021739999999999, 0.7338100000000001)",Body
5153,Unknown,"(0.7673909999999999, 0.0, 1.0, 0.375059)",Body
5153,Unknown1,,
5154,G701,"(0.604348, 0.058705, 0.9108700000000001, 0.7566400000000001)",Body
5154,G701,"(0.673913, 0.114148, 0.85, 0.40115)",Face
5154,Unknown,"(0.8739129999999999, 0.0, 1.0, 0.407672)",Body
5154,Unknown1,,
5155,G701,"(0.528261, 0.17676699999999998, 0.773913, 0.37671699999999997)",Face
5155,G701,"(0.413043, 0.15648299999999998, 0.865217, 0.630277)",Body
5155,Unknown,"(0.791304, 0.15648299999999998, 1.0, 0.35498399999999997)",Body
5155,Unknown1,,
5156,G701,"(0.571739, 0.14634000000000003, 0.83913, 0.353535)",Face
5156,G701,"(0.443478, 0.14634000000000003, 0.9065219999999999, 0.6491129999999999)",Body
5156,Unknown,"(0.845652, 0.084037, 1.0, 0.372371)",Body
5156,Unknown1,,
5157,G701,"(0.18913000000000002, 0.18691000000000002, 0.8304349999999999, 0.644766)",Body
5157,G701,"(0.382609, 0.260804, 0.658696, 0.452061)",Face
5157,Unknown,"(0.7586959999999999, 0.050712, 1.0, 0.370922)",Body
5157,Unknown1,,
5158,G701,"(0.371739, 0.189808, 0.617391, 0.38830899999999996)",Face
5158,G701,"(0.215217, 0.189808, 0.863043, 0.660704)",Body
5158,Unknown,"(0.817391, 0.130402, 1.0, 0.44336699999999996)",Body
5158,Unknown1,,
5159,G701,"(0.463043, 0.18691000000000002, 0.713043, 0.39120699999999997)",Face
5159,G701,"(0.373913, 0.181114, 0.852174, 0.6693979999999999)",Body
5159,Unknown1,,
5160,G701,"(0.28695699999999996, 0.131851, 0.771739, 0.638971)",Body
5160,G701,"(0.36521699999999996, 0.13619799999999999, 0.632609, 0.33325000000000005)",Face
5161,G701,"(0.415217, 0.195603, 0.676087, 0.39700199999999997)",Face
5161,G701,"(0.31304299999999996, 0.192705, 0.7891300000000001, 0.696927)",Body
5162,G701,"(0.41087, 0.215888, 0.6913039999999999, 0.418736)",Face
5162,G701,"(0.317391, 0.210092, 0.7891300000000001, 0.714314)",Body
5163,19J,"(0.217391, 0.255009, 0.406522, 0.38686000000000004)",Face
5163,19J,"(0.136957, 0.255009, 0.5, 0.7418429999999999)",Body
5164,19J,"(0.241304, 0.276742, 0.641304, 0.757782)",Body
5164,19J,"(0.26304299999999997, 0.276742, 0.463043, 0.398451)",Face
5164,Unknown,"(0.0, 0.40424699999999997, 0.121739, 0.727354)",Body
5164,Unknown1,,
5165,19J,"(0.195652, 0.31441399999999997, 0.382609, 0.43032699999999996)",Face
5165,19J,"(0.071739, 0.31151599999999996, 0.5478259999999999, 0.7780659999999999)",Body
5166,19J,"(0.321739, 0.32021000000000005, 0.5173909999999999, 0.46365199999999995)",Face
5166,19J,"(0.128261, 0.32021000000000005, 0.6000000000000001, 0.776617)",Body
5167,19J,"(0.47173899999999996, 0.388104, 0.613043, 0.622923)",Face
5167,19J,"(0.0, 0.18589899999999998, 0.615217, 0.825129)",Body
5168,19J,"(0.5913039999999999, 0.417456, 0.736957, 0.6555369999999999)",Face
5168,19J,"(0.18913000000000002, 0.09458000000000001, 0.7391300000000001, 0.7566400000000001)",Body
5169,19J,"(0.5173909999999999, 0.348968, 0.6391300000000001, 0.577264)",Face
5169,19J,"(0.115217, 0.114148, 0.6521739999999999, 0.737072)",Body
5170,19J,"(0.21304299999999998, 0.17285299999999998, 0.76087, 0.7990379999999999)",Body
5170,19J,"(0.606522, 0.423979, 0.7565219999999999, 0.6620600000000001)",Face
5171,19J,"(0.5608700000000001, 0.384843, 0.6608700000000001, 0.6066159999999999)",Face
5171,19J,"(0.08043499999999999, 0.19894399999999998, 0.669565, 0.805561)",Body
5172,19J,"(0.563043, 0.35875199999999996, 0.667391, 0.580525)",Face
5172,19J,"(0.08043499999999999, 0.202205, 0.678261, 0.8088219999999999)",Body
5173,19J,"(0.5826089999999999, 0.375059, 0.697826, 0.593571)",Face
5173,19J,"(0.145652, 0.176114, 0.706522, 0.710981)",Body
5174,19J,"(0.136957, 0.228297, 0.715217, 0.753379)",Body
5174,19J,"(0.5804349999999999, 0.254388, 0.708696, 0.49899099999999996)",Face
5175,139K,"(0.680435, 0.49573000000000006, 0.7630429999999999, 0.6098779999999999)",Face
5175,14F,"(0.463043, 0.104364, 0.7956519999999999, 0.883834)",Body
5175,14F,"(0.608696, 0.11741000000000001, 0.780435, 0.332661)",Face
5175,19J,"(0.123913, 0.17285299999999998, 0.243478, 0.375059)",Face
5175,19J,"(0.082609, 0.163069, 0.586957, 0.724026)",Body
5176,139K,"(0.7391300000000001, 0.479423, 0.826087, 0.583787)",Face
5176,14F,"(0.671739, 0.09458000000000001, 0.8326089999999999, 0.30657)",Face
5176,14F,"(0.526087, 0.097841, 0.863043, 0.864265)",Body
5176,19J,"(0.130435, 0.238081, 0.243478, 0.44028599999999996)",Face
5176,19J,"(0.078261, 0.228297, 0.641304, 0.7044579999999999)",Body
5177,139K,"(0.813043, 0.44028599999999996, 0.897826, 0.5674800000000001)",Face
5177,14F,"(0.61087, 0.058705, 0.9369569999999999, 0.838174)",Body
5177,14F,"(0.745652, 0.068489, 0.9108700000000001, 0.287001)",Face
5177,19J,"(0.0, 0.140239, 0.602174, 0.7599009999999999)",Body
5177,19J,"(0.05, 0.277217, 0.165217, 0.482684)",Face
5178,139K,"(0.8108700000000001, 0.459854, 0.897826, 0.59031)",Face
5178,14F,"(0.743478, 0.088057, 0.908696, 0.313092)",Face
5178,14F,"(0.602174, 0.078273, 0.9413039999999999, 0.8577429999999999)",Body
5178,19J,"(0.091304, 0.30330799999999997, 0.21087000000000003, 0.505514)",Face
5178,19J,"(0.095652, 0.17937599999999998, 0.6000000000000001, 0.6914119999999999)",Body
5179,139K,"(0.7956519999999999, 0.466377, 0.878261, 0.6066159999999999)",Face
5179,14F,"(0.58913, 0.101103, 0.919565, 0.864265)",Body
5179,14F,"(0.7282609999999999, 0.09458000000000001, 0.897826, 0.31635399999999997)",Face
5179,19J,"(0.11956499999999999, 0.247865, 0.23913, 0.443548)",Face
5179,19J,"(0.026087, 0.202205, 0.6543479999999999, 0.688151)",Body
5180,139K,"(0.791304, 0.5250819999999999, 0.880435, 0.649014)",Face
5180,14F,"(0.7260869999999999, 0.150023, 0.895652, 0.37832000000000005)",Face
5180,14F,"(0.5847829999999999, 0.136978, 0.917391, 0.919709)",Body
5180,19J,"(0.195652, 0.244603, 0.26087000000000005, 0.40115)",Face
5180,19J,"(0.128261, 0.251126, 0.665217, 0.746856)",Body
5181,139K,"(0.780435, 0.534866, 0.8695649999999999, 0.671844)",Face
5181,14F,"(0.578261, 0.163069, 0.9065219999999999, 0.9294929999999999)",Body
5181,14F,"(0.715217, 0.163069, 0.884783, 0.37832000000000005)",Face
5181,19J,"(0.34565199999999996, 0.11741000000000001, 0.46956499999999995, 0.30657)",Face
5181,19J,"(0.191304, 0.101103, 0.593478, 0.720765)",Body
